PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,DIFERENCIA POR PRORRATEO,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA EXHIBIDA EN SALAS DE CINE,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 1-CADEREYTA DE MONTES,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LAURA ALEXA HERNANDEZ BALBOA,04/04/2021,02/06/2021,06/04/2021 02:45:17 a.m.,ACTIVO,,1648189,,,53000.43,2245.2,33766.55,,26600,215190.18,,559597.18,890399.54
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 5-PARAISO,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JORGE LUIS AGUIRRE LEYVA,04/04/2021,02/06/2021,06/04/2021 02:45:17 a.m.,ACTIVO,,1648189,,,55311.3,2245.2,103486.91,,9450,75711.21,,441857.19,688061.81
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JESSICA DENISSE LOPEZ LANDEROS,04/04/2021,02/06/2021,06/04/2021 02:45:17 a.m.,ACTIVO,,1648189,,,92664.69,2245.2,57320.16,,50160,34810.2,,141937.18,379137.43
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 16-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,MARISELA GARDUÑO GARDUÑO,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,22970.22,,40300,,,33961.17,,11980,109211.39
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 12-IXTAPALUCA,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,ARMANDO CORONA ARVIZU,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,6490,,99611.98,,,33961.17,,,140063.15
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 3-HEROICA ZITACUARO,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,MARY CARMEN BERNAL MARTINEZ,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,51414.25,,73728.58,,,65752.6,,65830.49,256725.92
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 41-OJO DE AGUA,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,MARIA MAGDALENA ALARCON ISLAS,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,10506.47,,40690.11,,,33961.17,,50012.24,135169.99
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 2-SAN PEDRO,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,FRANCISCO JAVIER BORREGO ADAME,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,131272.83,,90668.84,,51488.8,,,72052.39,345482.86
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 18-ZONGOLICA,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,ITZEL ALELI DOMINGUEZ ZOPIYACTLE,04/04/2021,02/06/2021,14/04/2021 12:37:21 a.m.,ACTIVO,,1648189,,,9357.53,,144124.68,,,,,2166.66,155648.87
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 32-VALLE DE CHALCO SOLIDARIDAD,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,LUIS ENRIQUE MARTINEZ VENTURA,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,36619.04,,,,,33961.17,,,70580.21
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 6-TORREON,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,ROSA ISELA PIÑA AVILA,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,13053,,47609.48,,206328.48,,,,266990.96
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 15-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,JULIETA VILLALPANDO RIQUELME,04/04/2021,02/06/2021,14/04/2021 12:33:41 a.m.,ACTIVO,,1648189,,,11570.67,,14755.2,,,42281.17,,14152,82759.04
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 15-ORIZABA,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,DULCE MARIA CORINA VILLEGAS GUARNEROS,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,43927.58,,130577.88,,,,,11020,185525.46
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 6-LA MAGDALENA CONTRERAS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALEJANDRO DANIEL PEREZ CORZO,04/04/2021,02/06/2021,06/04/2021 02:50:38 a.m.,ACTIVO,,1648189,,348,9216.97,1246.9,158241.13,,55414.53,27589.98,,108703.93,360761.44
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 3-GUADALUPE VICTORIA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROBERTO CARMONA JAUREGUI,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,696,56625.07,1126.07,79459.28,,51676.51,172173.32,,68468.89,430225.14
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 8-OAXACA DE JUAREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARTHA ERIKA RODRIGUEZ SOSA,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,348,5227.35,1126.07,87969.14,,1666.66,22173.32,,68376.96,186887.5
PREFO-CAM-20/21,FEDERAL,TLAXCALA,Distrito 1-APIZACO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YARETH DELIZ DIAZ LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,348,35227.34,1126.07,65156.9,,,22173.32,,56568.86,180600.49
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 1-CD. ALTAMIRANO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANIBAL FLORES GONZALEZ,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,,5227.34,1126.07,54611.38,,,22173.32,,56568.86,139706.97
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- IV,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE LUIS JESUS RAMIREZ PINEDA,04/04/2021,02/06/2021,06/04/2021 02:52:38 a.m.,ACTIVO,,1648189,,,6456.5,,242,,,,,3909.2,10607.7
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- I,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA ELENA LIMON GARCIA,04/04/2021,02/06/2021,06/04/2021 02:53:20 a.m.,ACTIVO,,1648189,,,4236.2,,4516.94,,,71113.74,,19279.04,99145.92
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- I,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SALVADOR CARO CABRERA,04/04/2021,02/06/2021,06/04/2021 02:53:20 a.m.,ACTIVO,,1648189,,,7960,,7694.56,,,,,1252.8,16907.36
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- I,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MIRZA FLORES GOMEZ,04/04/2021,02/06/2021,06/04/2021 02:53:20 a.m.,ACTIVO,,1648189,,,21805,53940,14776.67,,,,,,90521.67
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 3-AGUASCALIENTES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,FRANCE SVETLANA FARIAS CARRILLO,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,348,30229.25,1126.07,64017.02,,91226.61,22173.32,,70118.79,279239.06
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 7-CUAUHTEMOC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DIANA GABRIELA ARBALLO PRADO,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,348,51577.67,1126.07,103935.18,,,78587.76,,68468.89,304043.57
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 4-TLACOLULA DE MATAMOROS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,RAQUEL MARTINEZ MARTINEZ,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,696,60203.74,1126.07,57253.44,,1666.66,23573.34,,70878.98,215398.23
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 13-IZTACALCO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HILDA LAURA VAZQUEZ VILLANUEVA,04/04/2021,02/06/2021,26/04/2021 03:59:34 p.m.,ACTIVO,,1648189,,348,31547.81,1246.9,130442.47,,55414.53,27589.98,,67159.89,313749.58
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 2-TEOTITLAN DE FLORES MAGON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YANELY LOPEZ ALONSO,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,348,5227.34,1126.07,57253.44,,1666.66,22173.32,,68376.96,156171.79
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 6-HEROICA CIUDAD DE TLAXIACO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BEATRIZ BETANZO SANCHEZ,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,348,5227.34,1126.07,57253.44,,1666.66,22173.32,,68376.96,156171.79
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- III,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GERARDO GAUDIANO ROVIROSA,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,0.4,,7872.94,,6000,,0,,,846.8,14720.14
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 3-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA PERUSQUIA FLORES,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,15227.34,1126.07,75664.37,,,22173.32,,68468.89,183007.99
PREFO-CAM-20/21,FEDERAL,COLIMA,Distrito 1-COLIMA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,PATRICIA ALCARAZ PULIDO,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,696,75286.87,1126.07,256364.06,,88964.69,22173.32,,112239.29,556850.3
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 2-GOMEZ PALACIO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LILIANA ISABEL ESTRELLA RIVERA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,696,48320.54,1126.07,59907.28,,51676.51,172173.32,,68468.89,402368.61
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 9-PUERTO ESCONDIDO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANDREA LOPEZ SILVA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,5227.35,1126.07,57253.44,,1666.66,22173.32,,68376.96,156171.8
PREFO-CAM-20/21,FEDERAL,COLIMA,Distrito 2-MANZANILLO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,FRANCISCO CUEVAS MARTIN,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,48102.34,1126.07,221537.11,,93960,28415.44,,67998.79,461487.75
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 7-CIUDAD IXTEPEC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROMAN BERNAL DIAZ,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,5227.35,1126.07,57253.44,,1666.66,22173.32,,68376.96,156171.8
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 2-SAN PEDRO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROSA MARIA GUADALUPE RANGEL PADILLA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,,45865.8,1126.07,86005.48,,,22173.32,,56660.79,211831.46
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 10-MIAHUATLAN DE PORFIRIO DIAZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CONCEPCION RODRIGUEZ GALGUERA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,5227.34,1126.07,57253.44,,1666.66,22173.32,,68376.96,156171.79
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 3-MONCLOVA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,OSCAR ROMEO MALDONADO DOMINGUEZ,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,45227.34,1126.07,77646.3,,,22173.32,,56660.79,203181.82
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 16-ALVARO OBREGON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROSA MARTHA LORIA SAN MARTIN,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,44328.98,1246.9,137850.03,,55414.53,54819.98,,74111.82,368120.24
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 2-CUAUTILULCO BARRIO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ANGEL GONZALEZ DIAZ,04/04/2021,02/06/2021,06/04/2021 02:58:13 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,,90480.69,116975.57
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 17-COSAMALOAPAN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ADRIANA DEL CARMEN CRUZ CRUZ,04/04/2021,02/06/2021,28/04/2021 10:05:50 p.m.,ACTIVO,,1648189,,,,,26494.88,,17633.28,,,89739.25,133867.41
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 2-TEOTITLAN DE FLORES MAGON,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARGARITA CRIOLLO CARVAJAL,04/04/2021,02/06/2021,14/04/2021 12:36:58 a.m.,ACTIVO,,1648189,,,3430.95,2653.05,,,,33087.24,,,39171.24
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 6-CD. OBREGON,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,SERGIO ALEJANDRO IBARRA PARTIDA,04/04/2021,02/06/2021,06/04/2021 02:58:47 a.m.,ACTIVO,,1648189,,,3430.95,4044.99,745,,,5558.11,,,13779.05
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 9-PUERTO ESCONDIDO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,FRANCISCO DE LA CRUZ SANCHEZ,04/04/2021,02/06/2021,06/04/2021 02:58:47 a.m.,ACTIVO,,1648189,,,3670.95,2653.05,7612,,,33087.24,,,47023.24
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 4-AJALPAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VERONICA GARCIA GARCIA,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,35227.35,1126.07,54090.37,,51676.51,22173.32,,56568.86,221210.48
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 1-SAN JUAN BAUTISTA TUXTEPEC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HECTOR MONTES RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,35121.34,1126.07,102972.75,,1666.66,22173.32,,74376.96,237785.1
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 6-HEROICA PUEBLA DE ZARAGOZA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VICTOR HUGO GARCIA MACHORRO,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,74696.23,1126.07,71553.36,,51676.51,22173.32,,61687.94,283261.43
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 3-HEROICA CIUDAD DE HUAJUAPAN DE LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YASMIN RAMIREZ LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,35227.34,1126.07,57253.44,,1666.66,22173.32,,68376.96,186171.79
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 1-PIEDRAS NEGRAS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VANESSA ALEMAN IBARRA,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,696,45387.35,1126.07,74180.38,,,22173.32,,56568.86,200131.98
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 3-COMPOSTELA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA MAGDALENA AGUILAR GONZALEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,84227.33,1126.07,123958.08,,,48102.39,,56660.79,314422.66
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 5-SALINA CRUZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HILARIA DELGADO ESTEBAN,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,5227.35,1126.07,57253.44,,1666.66,22173.32,,68376.96,156171.8
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 1-HUAUCHINANGO DE DEGOLLADO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA DE LOURDES FLORES DEL VALLE,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,,8072.27,1126.07,78811.27,,51676.51,22173.32,,56568.86,218428.3
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 11-PATZCUARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,EDUARDO TAPIA LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,696,35227.34,1126.07,64565.26,,,22173.32,,56568.86,180356.85
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 1-VICTORIA DE DURANGO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIO ALBERTO REZA CASTAÑEDA,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,696,54068.74,1126.07,56171.38,,51676.51,172173.32,,69280.89,405192.91
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 10-VILLAFLORES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ARIANA GUADALUPE SURIANO MARTINEZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,35227.35,1126.07,65421.61,,1666.66,22173.32,,68376.96,194339.97
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 2-CUAUTILULCO BARRIO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,IRMA RAMOS GALINDO,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,696,79918.97,1126.07,69036.63,,51676.51,22573.32,,59313.88,284341.38
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUAN ANGEL JAIME CORDOVA,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,54126.33,1126.07,88482.18,,51676.51,22173.32,,56660.79,274593.2
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GABRIELA LETICIA CAAMAÑO MUÑOZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,72027.34,1126.07,66494.79,,51676.51,22173.32,,56660.79,270506.82
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 1-SANTIAGO IXCUINTLA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LUCIO SANTANA ZUÑIGA,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,36518.27,1126.07,236671.31,,45240,48102.39,,66073.86,434079.9
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 24-COYOACAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALBERTO MANUEL ATHIE GALLO,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,25901.82,18163.56,135434.18,,55414.53,174061.98,,67251.82,476575.89
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 14-ACAMBARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUANA GARCIA RAMIREZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,41386.95,1126.07,57198.44,,51676.51,22173.32,,56568.86,230478.15
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SHAKIRA MADRIGAL GOMEZ CRUZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,35227.35,1126.07,60642.18,,51676.51,22173.32,,56568.86,227762.29
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 9-URUAPAN DEL PROGRESO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LORENA VALLADARES BARRAGAN,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,43227.33,1126.07,69291.1,,,22173.32,,56568.86,192734.68
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 7-TEPEACA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE LUIS CESATTI HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,696,48907.86,1126.07,54090.37,,51676.51,22173.32,,56568.86,235238.99
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 4-CANCUN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,URANIA ASTUDILLO MATA,04/04/2021,02/06/2021,17/05/2021 09:55:41 p.m.,ACTIVO,,1648189,,,5800,,30443.23,,33640,,,95832.7,165715.93
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 20-COSOLEACAQUE,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,YESSICA OROZCO GOMEZ,04/04/2021,02/06/2021,06/04/2021 03:03:44 a.m.,ACTIVO,,1648189,,,,,26494.88,,17633.28,,,89739.25,133867.41
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 8-TAMPICO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MAXIMILIAN CONRAD LABARCA BRIZ,04/04/2021,02/06/2021,06/04/2021 03:03:44 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,,89739.25,116234.13
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 5-TLALPAN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ELISEO MOYAO MORALES,04/04/2021,02/06/2021,06/04/2021 03:03:44 a.m.,ACTIVO,,1648189,,,7249.99,845.83,201051.68,,,,,90480.69,299628.19
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 3-TEZIUTLAN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,OLAF BRETON LOPEZ,04/04/2021,02/06/2021,28/04/2021 12:14:19 p.m.,ACTIVO,,1648189,,,,,26494.88,,,,,90480.69,116975.57
