PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,DIFERENCIA POR PRORRATEO,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA EXHIBIDA EN SALAS DE CINE,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 15-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,JULIETA VILLALPANDO RIQUELME,04/04/2021,02/06/2021,14/04/2021 12:33:41 a.m.,ACTIVO,,1648189,,,804444.98,7482.89,88229.92,463.79,43330.87,42281.17,,33449.73,1019683.35
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 15-ORIZABA,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,DULCE MARIA CORINA VILLEGAS GUARNEROS,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,557841.45,7482.89,133297.6,463.79,,,,14314.73,713400.46
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 6-LA MAGDALENA CONTRERAS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALEJANDRO DANIEL PEREZ CORZO,04/04/2021,02/06/2021,06/04/2021 02:50:38 a.m.,ACTIVO,,1648189,,352.62,64534.51,1077.7,202289.71,,55414.53,137459.86,,205733.67,666862.6
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 3-GUADALUPE VICTORIA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROBERTO CARMONA JAUREGUI,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,1048.62,62507.57,1855.77,141269.88,,51676.51,195565.05,,113858.81,567782.21
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 8-OAXACA DE JUAREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARTHA ERIKA RODRIGUEZ SOSA,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,352.62,5365.18,956.87,117745.1,,1666.66,44055.79,,402038.68,572180.9
PREFO-CAM-20/21,FEDERAL,TLAXCALA,Distrito 1-APIZACO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YARETH DELIZ DIAZ LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,700.62,44518.22,956.87,95535.9,,,44055.79,,348813.78,534581.18
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 1-CD. ALTAMIRANO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANIBAL FLORES GONZALEZ,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,4.62,5330.46,956.87,85613.19,,,44055.79,,100784.51,236745.44
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- IV,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE LUIS JESUS RAMIREZ PINEDA,04/04/2021,02/06/2021,06/04/2021 02:52:38 a.m.,ACTIVO,,1648189,25.68,,0,,0,,,,,0,25.68
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- I,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA ELENA LIMON GARCIA,04/04/2021,02/06/2021,06/04/2021 02:53:20 a.m.,ACTIVO,,1648189,29.05,,0,,0,,,0,,0,29.05
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- I,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SALVADOR CARO CABRERA,04/04/2021,02/06/2021,06/04/2021 02:53:20 a.m.,ACTIVO,,1648189,23.4,,0,,0,,,,,0,23.4
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- I,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MIRZA FLORES GOMEZ,04/04/2021,02/06/2021,06/04/2021 02:53:20 a.m.,ACTIVO,,1648189,54.36,,0,0,0,,,0,,,54.36
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 3-AGUASCALIENTES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,FRANCE SVETLANA FARIAS CARRILLO,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,352.62,32931.62,956.87,93974.39,,114680.66,55892.76,,164232.76,463021.68
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 7-CUAUHTEMOC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DIANA GABRIELA ARBALLO PRADO,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,352.62,123271.61,1855.77,119935.55,,,101979.49,,162572.24,509967.28
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 4-TLACOLULA DE MATAMOROS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,RAQUEL MARTINEZ MARTINEZ,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,1048.62,68650.14,956.87,87029.4,,1666.66,45455.81,,389924.7,594732.2
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 13-IZTACALCO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HILDA LAURA VAZQUEZ VILLANUEVA,04/04/2021,02/06/2021,26/04/2021 03:59:34 p.m.,ACTIVO,,1648189,,352.62,31650.93,1077.7,176000.33,,55414.53,84434.72,,456949.08,805879.91
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 2-TEOTITLAN DE FLORES MAGON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YANELY LOPEZ ALONSO,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,352.62,5365.17,956.87,92629.4,,1666.66,44055.79,,356096.93,501123.44
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 6-HEROICA CIUDAD DE TLAXIACO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BEATRIZ BETANZO SANCHEZ,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,352.62,5365.17,956.87,92629.4,,1666.66,44055.79,,397872.59,542899.1
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- III,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GERARDO GAUDIANO ROVIROSA,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,43.64,,0,,0,,0,,,0,43.64
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 3-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA PERUSQUIA FLORES,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,352.62,16493.06,956.87,137225.14,,2224.89,47142.88,,135062.37,339457.83
PREFO-CAM-20/21,FEDERAL,COLIMA,Distrito 1-COLIMA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,PATRICIA ALCARAZ PULIDO,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,700.62,81886.87,956.87,423864.83,,88964.69,44055.79,,174796.25,815225.92
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 2-GOMEZ PALACIO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LILIANA ISABEL ESTRELLA RIVERA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,1048.62,50709.69,1855.77,148029.63,,51676.51,195565.05,,408360.1,857245.37
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 9-PUERTO ESCONDIDO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANDREA LOPEZ SILVA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,352.62,5365.18,956.87,92629.4,,1666.66,44055.79,,128089.66,273116.18
PREFO-CAM-20/21,FEDERAL,COLIMA,Distrito 2-MANZANILLO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,FRANCISCO CUEVAS MARTIN,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,352.62,48102.34,956.87,327803.09,,187920,50297.91,,110592.56,726025.39
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 7-CIUDAD IXTEPEC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROMAN BERNAL DIAZ,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,352.62,5365.18,956.87,90317.65,,1666.66,44055.79,,108504.75,251219.52
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 2-SAN PEDRO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROSA MARIA GUADALUPE RANGEL PADILLA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,4.62,45958.17,956.87,112481.25,,2224.89,47142.88,,143940.48,352709.16
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 10-MIAHUATLAN DE PORFIRIO DIAZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CONCEPCION RODRIGUEZ GALGUERA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,352.62,5365.17,956.87,93075.67,,1666.66,44055.79,,399736.83,545209.61
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 3-MONCLOVA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,OSCAR ROMEO MALDONADO DOMINGUEZ,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,352.62,65333.06,956.87,102522.65,,2224.89,47142.88,,83887.51,302420.48
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 16-ALVARO OBREGON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROSA MARTHA LORIA SAN MARTIN,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,352.62,53666.54,1077.7,191928.55,,55414.53,111664.72,,201703.96,615808.62
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 2-CUAUTILULCO BARRIO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ANGEL GONZALEZ DIAZ,04/04/2021,02/06/2021,06/04/2021 02:58:13 a.m.,ACTIVO,,1648189,,,722.62,2057.43,42449.08,,,,,174089.03,219318.16
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 17-COSAMALOAPAN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ADRIANA DEL CARMEN CRUZ CRUZ,04/04/2021,02/06/2021,28/04/2021 10:05:50 p.m.,ACTIVO,,1648189,,,722.62,2057.43,45438.47,,17633.28,,,175142.32,240994.12
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 2-TEOTITLAN DE FLORES MAGON,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ZAYRA ROSELY CANSECO LOPEZ,04/04/2021,02/06/2021,01/06/2021 12:40:28 a.m.,ACTIVO,,1648189,,,4207.52,2653.05,,,,33087.24,,,39947.81
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 6-CD. OBREGON,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,SERGIO ALEJANDRO IBARRA PARTIDA,04/04/2021,02/06/2021,06/04/2021 02:58:47 a.m.,ACTIVO,,1648189,,,3430.95,4044.99,745,,,5558.11,,,13779.05
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 9-PUERTO ESCONDIDO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,FRANCISCO DE LA CRUZ SANCHEZ,04/04/2021,02/06/2021,06/04/2021 02:58:47 a.m.,ACTIVO,,1648189,,,4447.52,2653.05,7612,,,33087.24,,,47799.81
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 4-AJALPAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VERONICA GARCIA GARCIA,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,352.62,35330.47,956.87,87403.93,,51676.51,44055.79,,375642.43,595418.62
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 1-SAN JUAN BAUTISTA TUXTEPEC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HECTOR MONTES RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,700.62,35245.82,956.87,148127.36,,1666.66,44055.79,,143294.58,374047.7
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 6-HEROICA PUEBLA DE ZARAGOZA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VICTOR HUGO GARCIA MACHORRO,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,352.62,89786,956.87,96955.17,,51676.51,44055.79,,81566.1,365349.06
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 3-HEROICA CIUDAD DE HUAJUAPAN DE LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YASMIN RAMIREZ LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,700.62,56562.4,956.87,92629.4,,1666.66,44055.79,,388851.35,585423.09
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 1-PIEDRAS NEGRAS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VANESSA ALEMAN IBARRA,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,1048.62,47479.72,956.87,101368.48,,2224.89,47142.88,,397657.19,597878.65
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 3-COMPOSTELA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA MAGDALENA AGUILAR GONZALEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,700.62,113795.98,1855.77,211841.04,,,71494.12,,94986.33,494673.86
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 5-SALINA CRUZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HILARIA DELGADO ESTEBAN,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,352.62,5365.18,956.87,92629.4,,1666.66,44055.79,,387422.68,532449.2
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 1-HUAUCHINANGO DE DEGOLLADO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA DE LOURDES FLORES DEL VALLE,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,4.62,8175.39,956.87,106524.83,,51676.51,44055.79,,375642.43,587036.44
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 11-PATZCUARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,EDUARDO TAPIA LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,1048.62,47124.89,956.87,112542.52,,,44055.79,,98230.09,303958.78
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 1-VICTORIA DE DURANGO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIO ALBERTO REZA CASTAÑEDA,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,1048.61,56457.89,1855.77,137981.98,,51676.51,195565.05,,113627.97,558213.78
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 10-VILLAFLORES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ARIANA GUADALUPE SURIANO MARTINEZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,700.62,35365.18,956.87,95197.57,,1666.66,44055.79,,414938.42,592881.11
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 2-CUAUTILULCO BARRIO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,IRMA RAMOS GALINDO,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,1048.62,86799.17,956.87,96750.19,,51676.51,44455.79,,378387.45,660074.6
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUAN ANGEL JAIME CORDOVA,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,352.62,91412.05,956.87,105716.8,,53901.4,47142.88,,85825.59,385308.21
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GABRIELA LETICIA CAAMAÑO MUÑOZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,352.62,72119.71,956.87,93358.83,,53901.4,47142.88,,176801.72,444634.03
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 1-SANTIAGO IXCUINTLA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LUCIO SANTANA ZUÑIGA,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,352.62,41920.77,1855.77,302544.49,,45240,71494.12,,105420.1,568827.87
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 24-COYOACAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALBERTO MANUEL ATHIE GALLO,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,352.62,35239.38,17994.36,163967.96,,55414.53,115478.05,,130281.56,518728.46
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 14-ACAMBARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUANA GARCIA RAMIREZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,352.62,46492.67,956.87,85064.81,,53901.4,47142.88,,362279.48,596190.73
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SHAKIRA MADRIGAL GOMEZ CRUZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,352.62,35359.78,956.87,94108.55,,53901.4,47142.88,,398408.77,630230.87
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 9-URUAPAN DEL PROGRESO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LORENA VALLADARES BARRAGAN,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,700.62,55124.88,956.87,96989.11,,,44055.79,,379053.82,576881.09
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 7-TEPEACA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE LUIS CESATTI HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,1048.62,66810.98,956.87,92832.18,,55676.51,44055.79,,100726.5,362107.45
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 4-CANCUN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,URANIA ASTUDILLO MATA,04/04/2021,02/06/2021,17/05/2021 09:55:41 p.m.,ACTIVO,,1648189,,,13820.62,2057.43,47606.48,,33640,,,256193.81,353318.34
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 20-COSOLEACAQUE,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,YESSICA OROZCO GOMEZ,04/04/2021,02/06/2021,06/04/2021 03:03:44 a.m.,ACTIVO,,1648189,,,722.62,2057.43,45438.47,,17633.28,,,175142.32,240994.12
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 8-TAMPICO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MAXIMILIAN CONRAD LABARCA BRIZ,04/04/2021,02/06/2021,06/04/2021 03:03:44 a.m.,ACTIVO,,1648189,,,627.02,2057.43,37742.39,,,,,173221.25,213648.09
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 5-TLALPAN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ELISEO MOYAO MORALES,04/04/2021,02/06/2021,06/04/2021 03:03:44 a.m.,ACTIVO,,1648189,,,148333.94,2903.26,275706.14,,1218,,,229009,657170.34
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 3-TEZIUTLAN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,OLAF BRETON LOPEZ,04/04/2021,02/06/2021,28/04/2021 12:14:19 p.m.,ACTIVO,,1648189,,,722.62,2057.43,42449.08,,,,,174089.03,219318.16
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 17-CUAJIMALPA DE MORELOS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE LUIS BLANDO CAMPOS,04/04/2021,02/06/2021,06/04/2021 03:04:37 a.m.,ACTIVO,,1648189,,352.62,43001.6,1077.7,174376.1,,55414.53,84434.72,,133992.47,492649.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 9-SAN FELIPE DEL PROGRESO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BELEM VILLEGAS MEZA,04/04/2021,02/06/2021,16/04/2021 08:07:57 p.m.,ACTIVO,,1648189,,352.62,84958.35,956.87,93603.04,,83661.54,44055.79,,423761.43,731349.64
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 2-BOCHIL,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BEATRIZ ADRIANA PEREZ ENCINO,04/04/2021,02/06/2021,06/04/2021 03:04:37 a.m.,ACTIVO,,1648189,,700.59,35365.18,956.87,100711.36,,1666.66,44055.79,,428012.89,611469.34
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 7-TEPEAPULCO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VIANET HERNANDEZ NOLASCO,04/04/2021,02/06/2021,06/04/2021 03:04:37 a.m.,ACTIVO,,1648189,,700.62,85216.88,956.87,96786.4,,,44055.79,,396293.74,624010.3
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 13-VALLE DE SANTIAGO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BLANCA NALLELI ZAVALA VARGAS,04/04/2021,02/06/2021,17/05/2021 09:57:05 p.m.,ACTIVO,,1648189,,352.62,26458.26,956.87,88798.55,,53901.4,47142.88,,398408.77,616019.35
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 1-SAN LUIS DE LA PAZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARTIN TADEO RODRIGUEZ FLORES,04/04/2021,02/06/2021,06/04/2021 03:04:37 a.m.,ACTIVO,,1648189,,352.62,5359.78,956.87,108816.8,,53901.4,47142.88,,83892.26,300422.61
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 36-TEJUPILCO DE HIDALGO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VICTOR MANUEL GARCIA AGUIRRE,04/04/2021,02/06/2021,06/04/2021 03:04:37 a.m.,ACTIVO,,1648189,,700.62,45443.44,956.87,83824.38,,83661.54,44055.79,,100749.61,359392.25
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 2-SAN MIGUEL DE ALLENDE,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,NATASHA PAMELA GRANJA MONJARAZ,04/04/2021,02/06/2021,06/04/2021 03:04:37 a.m.,ACTIVO,,1648189,,352.62,68988.99,956.87,101004.2,,53901.4,47142.88,,148991.23,421338.19
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 2-TEPIC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JULIETA MEJIA IBAÑEZ,04/04/2021,02/06/2021,06/04/2021 03:04:37 a.m.,ACTIVO,,1648189,,4.62,52163.67,1855.77,224919.91,,27643.61,347494.13,,144106.11,798187.82
