PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA EXHIBIDA EN SALAS DE CINE,PROPAGANDA UTILITARIA,TOTAL GASTOS
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 20-CABO CORRIENTES,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LOURDES OLIVERA MORENO,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,3827.02,1.68,3464.39,,,18955.51,,,26248.6
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 21-CASIMIRO CASTILLO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GIOVANNI JAVIER PELAYO RAUDALES,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,1000,1.68,9157.54,,,26491.51,,36400.73,73051.46
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 111-UNION DE TULA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GALA DEL CARMEN LEPE GALVAN,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,2501.7,1.68,4602.74,,,21979.51,,0,29085.63
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 90-TECHALUTA DE MONTENEGRO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARTHA MIREYA NODAL CORTES,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,119.26,1.68,,,,18955.51,,,19076.45
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 50-JESUS MARIA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VERONICA SELENE MARTINEZ BERMUDEZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,87178.8,,3502.44,1.68,2950.68,,,21663.08,,,28117.88
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 118-YAHUALICA DE GONZALEZ GALLO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DANNIELA JULEMMY VAZQUEZ GONZALEZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,108404.44,,1160,2.11,,,,26994.24,,4931.51,33087.86
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 2-ACATLAN DE JUAREZ,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JAIME ENRIQUE VELASCO LOPEZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,94571.34,,9313.7,1.83,,,,33052.45,,,42367.98
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 40-GUACHINANGO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ILDA ANGEL GONZALEZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,3871.45,1.68,2576.27,,,18955.51,,,25404.91
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 120-ZAPOPAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUAN JOSE FRANGIE SAADE,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,5702787.15,,53697.32,112.35,160239.74,,,28830.16,,263982,506861.57
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 93-TEOCUITATLAN DE CORONA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANA ROSA SAHAGUN LOPEZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,119.26,1.68,,,,12955.51,,3493.15,16569.6
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 59-LA MANZANILLA DE LA PAZ,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BLANCA ESTELA ALVAREZ CHAVEZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,6706.27,1.68,,,,12955.51,,5013.69,24677.15
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 78-SAN MARTIN DE BOLAÑOS,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,EVANGELINA PEREZ VILLARREAL,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,2000,1.68,9849.16,,,18955.51,,18818.68,49625.03
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 14-ATOYAC,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,KARLA ALEJANDRA CRUZ SANCHEZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,9463.38,1.68,11800.16,,,18955.51,,3958.93,44179.66
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 124-ZAPOTLANEJO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,RICARDO MORALES SANDOVAL,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,297398.21,,2595.17,5.85,26912,,,44347.98,,43811,117672
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 27-CONCEPCION DE BUENOS AIRES,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALEYKA DEL ROSARIO ARELLANO MADRIGAL,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,119.26,1.68,,,,12955.51,,1352.05,14428.5
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 9-EL ARENAL,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ELVIA DEL CARMEN TORRES MEDINA,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,2415.29,1.68,19555.6,,,12955.51,,18524.17,53452.25
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 75-SAN JUAN DE LOS LAGOS,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VICENTE GARCIA CAMPOS,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,290069.49,,7758,5.7,3205,,,105677.11,,,116645.81
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 46-IXTLAHUACAN DE LOS MEMBRILLOS,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,OTILIA DIAZ ENCISO,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,200284.68,,4787.67,3.91,,,,72880.42,,7335.62,85007.62
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 15-AUTLAN DE NAVARRO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,J NICOLAS AYALA DEL REAL,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,268609.85,,8354.85,5.26,,,,89935.06,,10241.1,108536.27
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 71-QUITUPAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LAURA RANGEL CISNEROS,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,119.26,1.68,,,,18955.51,,,19076.45
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 66-OJUELOS DE JALISCO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARCO ANTONIO JASSO ROMO,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,113706.86,,2900,2.19,2958,,,36808.94,,,42669.13
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 103-TONAYA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIELA DEL ROSARIO GRAJEDA MENDOZA,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,2986.85,1.68,3534.24,,,18955.51,,,25478.28
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 77-SAN MARCOS,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARTHA PATRICIA REYES RUIZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,2400.01,1.68,69.82,,,18955.51,,4401.36,25828.38
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 98-TLAJOMULCO DE ZUÑIGA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SALVADOR ZAMORA ZAMORA,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,2033778.51,,35393.32,40.05,92288.08,,12470,10281.66,,172642.8,323115.91
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 123-ZAPOTLAN DEL REY,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SAUL PADILLA GUTIERREZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,5943.84,1.68,,,,25589.51,,,31535.03
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 57-MAGDALENA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HILDA CRISTINA ORNERLAS CASTAÑEDA,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,2000,1.68,93.1,,,12955.51,,3575.34,18625.63
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 82-SANTA MARIA DE LOS ANGELES,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LORENA REYES BARRIOS,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,4024.66,1.68,8630.58,,,18955.51,,9422.1,41034.53
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 88-TECALITLAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARTIN LARIOS GARCIA,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,2016,1.68,1019.12,,,25589.51,,6194.9,34821.21
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 104-TONILA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE MARTIN HERNANDEZ ALVAREZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,21426.14,1.68,5891.12,,1127.52,25589.51,,3525.19,57561.16
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 56-EL LIMON,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,EVELIA PATRICIA BAUTISTA PLAZOLA,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,13118.93,1.68,,,,12955.51,,,26076.12
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 17-AYUTLA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE ANGEL PRUDENCIO VARGAS,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,3873.16,1.68,,,,18955.51,,2671.24,25501.59
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 6-AMECA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUAN VALENTIN SERRANO JIMENEZ,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,263945.63,,4500,5.17,,,,86822.53,,8424.66,99752.36
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 64-MIXTLAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA MAGDALENA MORENO ANGEL,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,12651.62,1.68,,,,18955.51,,,31608.81
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 62-MEXTICACAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MA TERESA LOPEZ GARCIA,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,86880,,1084.94,1.68,1849.32,,,18955.51,,,21891.45
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 95-TEQUILA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MIGUEL GARCIA RIVERA,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,171288.9,,6000,3.33,700.1,,,62462.56,,14272.61,83438.6
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 102-TONALA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANA PRISCILA GONZALEZ GARCIA,04/04/2021,02/06/2021,10/04/2021 11:53:25 a.m.,ACTIVO,,1902255.1,580,20497.72,37.44,48710.61,,189096.81,9616.75,,29403.3,297942.63
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 3-AHUALULCO DE MERCADO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE BLADIMIR ARREOLA ALVAREZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,94810.67,,4734.2,1.83,7089.76,,,29479.14,,12285.57,53590.5
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 51-JILOTLAN DE LOS DOLORES,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MA DEL CARMEN SANDOVAL VARGAS,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,7050.68,1.68,5057.76,,,18955.51,,333.29,31398.92
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 94-TEPATITLAN DE MORELOS,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA ELENA DE ANDA GUTIERREZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,654165.44,,6000,12.84,25868,,,183090.07,,43658.4,258629.31
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 63-MEZQUITIC,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DIANNA GUADALUPE MONTOYA ELIGIO,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,119.26,1.68,69.82,,,12955.51,,,13146.27
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 54-JUCHITLAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,NORMA PATRICIA RANGEL LOPEZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,4271.43,1.68,1450,,,12955.51,,7412.4,26091.02
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 48-JALOSTOTITLAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALEJANDRO ROMO RODRIGUEZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,139426.52,,2240,2.71,6250.68,,,45476.26,,,53969.65
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 97-TIZAPAN EL ALTO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARTIN SILVA RAMIREZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,90524.06,,8564.8,1.74,9074.68,,,13498.92,,15867.5,47007.64
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 61-MAZAMITLA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MIGUEL MARTINEZ LOPEZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,6466.84,1.68,,,,12955.51,,3698.63,23122.66
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 52-JOCOTEPEC,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE MIGUEL GOMEZ LOPEZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,186744.1,,17909.97,3.66,35654.11,,,60306.24,,40460.8,154334.78
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 37-ETZATLAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIO CAMARENA GONZALEZ RUBIO,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,2145.68,1.68,12507.01,,,12955.51,,3977.8,31587.68
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 29-CUAUTLA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROCIO ANETH ZAMORA LOPEZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,119.26,1.68,,,,12955.51,,,13076.45
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 13-ATOTONILCO EL ALTO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CRUZ CARRILLO SOLIS,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,262812.82,,5083.43,5.16,,,,83096.61,,11712.33,99897.53
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 113-VALLE DE JUAREZ,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA REFUGIO CONTRERAS BAUTISTA,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,5000,1.68,,,,12955.51,,1830.41,19787.6
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 119-ZACOALCO DE TORRES,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JAVIER JIMENEZ ALVAREZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,127279.35,,7606.87,2.48,15961.6,,,40637.86,,16516.16,80724.97
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 110-UNION DE SAN ANTONIO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ELVIA NAVEJA OLIVA,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,3766.75,1.68,2987.71,,,25589.51,,,32345.65
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 81-SAN SEBASTIAN DEL OESTE,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA AURORA PONCE PEÑA,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,5137.17,1.68,3493.15,,,18955.51,,,27587.51
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 38-GOMEZ FARIAS,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,NESTOR EMMANUEL DE LA CRUZ MACIAS,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,8506.69,1.68,857.69,,145.47,24686.51,,330.52,34528.56
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 44-HUEJUQUILLA EL ALTO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CARINA REYES RODRIGUEZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,2193.51,1.68,58.18,,,12955.51,,12677.55,27886.43
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 85-TALPA DE ALLENDE,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ESTHER COLMENARES COLMENARES,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,119.26,1.68,,,,12955.51,,,13076.45
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 109-TUXPAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ABRAHAM DEMETRIO MEDRANO GUZMAN,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,151589.64,290,8283.06,2.94,31126.31,,,55759.01,,12484.11,107945.43
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 114-VILLA CORONA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LUIS RENE RUELAS ORTEGA,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,1736.38,1.68,,,,24686.51,,8346.57,34771.14
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 25-COCULA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MIGUEL DE JESUS ESPARZA PARTIDA,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,124668.03,,13051.07,2.43,,,,40020.46,,,53073.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 79-SAN MARTIN HIDALGO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MOISES RODRIGUEZ CAMACHO,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,131119.22,,2270.94,2.56,15197.16,,,19552.46,,8575.73,45598.85
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 117-CAÑADAS DE OBREGON,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LAURA LIZBETTE RUEZGA ALCALA,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,1724.14,1.68,6953.42,,,18955.51,,,27634.75
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 35-EJUTLA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA CRISTINA MICHEL URIBE,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,8275.79,1.68,14360.22,,,12955.51,,,35593.2
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 84-TALA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ENRIQUE GABRIEL BUENROSTRO AHUED,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,300318,,6600,5.88,30142.56,,,103159.37,,13522.19,153430
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 49-JAMAY,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CESAR CELESTINO MOLINA SAHAGUN,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,103000.97,,1513.53,2.01,10874.39,,,33905.48,,11421.71,57717.12
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 18-LA BARCA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CECILIA MACIEL NAVARRO,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,302429.39,,415.15,5.93,,,,102572.22,,15735.62,118728.92
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 28-CUAUTITLAN DE GARCIA BARRAGAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,J JESUS DELGADO CAMBEROS,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,11647.29,1.68,,,,12955.51,,,24604.48
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 121-ZAPOTILTIC,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JORGE LUIS HERNANDEZ CAMPOS,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,136299.31,,5967.6,2.64,1450.29,,110.94,45264.93,,5655.52,58451.92
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 68-PONCITLAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ARTURO ISRRAEL ASCENCIO GOMEZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,206427.41,,15279.86,4.05,,,,67526.42,,,82810.33
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 5-AMATITAN,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,NERY SAUL GARCIA ESQUEDA,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,4874.14,1.68,186.2,,,26491.51,,4915.07,36468.6
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 125-SAN IGNACIO CERRO GORDO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALBERTO OROZCO OROZCO,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,2833.33,1.68,5073.54,,,25589.51,,,33498.06
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 105-TOTATICHE,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LUZ ELENA CARDENAS SALAZAR,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,2458.92,1.68,3345.18,,,18955.51,,,24761.29
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 107-TUXCACUESCO,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,OSCAR BENAVIDES ORTIZ,04/04/2021,02/06/2021,10/04/2021 12:27:10 p.m.,ACTIVO,,86880,,6300,1.68,12144.64,,,18955.51,,10776.2,48178.03
