PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 12-IXTAPALUCA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VERONICA MIRIAM BARRON PEREZ,04/04/2021,02/06/2021,06/04/2021 03:44:48 a.m.,ACTIVO,,1648189,,9877.34,,13321.41,,,237.5,52720.55,76156.8
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 12-IXTAPALUCA,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,YESSICA SARAI GONZALEZ FIGUEROA,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,34340.34,,,,,,,34340.34
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 12-IXTAPALUCA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARIA DE LA LUZ LETICIA CRUZ RIVERA,04/04/2021,02/06/2021,14/04/2021 12:42:54 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 13-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,MORENA,MORENA,OLIMPIA TAMARA GIRON HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 04:32:25 a.m.,ACTIVO,,1648189,,29315.84,,5229.32,,,,,34545.16
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 13-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DAVID HURTADO RAMIREZ,04/04/2021,02/06/2021,06/04/2021 03:44:48 a.m.,ACTIVO,,1648189,,5227.35,,10313.19,,,237.5,46545.7,62323.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 13-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ROSA ISELVA LARA MORALES,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,10000,,11542,,,,,21542
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 13-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,BRENDA BERENICE OSORIO MENDOZA,04/04/2021,02/06/2021,05/04/2021 11:36:23 p.m.,ACTIVO,,1648189,,,,,,232000,,,232000
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 13-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,VERONICA HERRERA OLGUIN,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,31620.66,,,,,,,31620.66
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 13-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MARCO ANTONIO JUAREZ COLORADO,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,13466.18,,2399.12,,12000,33961.17,226382.4,288208.87
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 13-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,JAIME ALBARRAN TENORIO,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 14-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ORLANDO HERNANDEZ RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 03:38:23 a.m.,ACTIVO,,1648189,,227.35,,10313.19,,,237.5,46545.7,57323.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 14-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,YANET POLO FRANCO,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 14-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ANA MARIA BALDERAS TREJO,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,7000,,69930.6,,1972,,60714.4,139617
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 15-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ENRIQUE MORENO MARTINEZ,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,,227.35,,10313.19,,,237.5,46545.7,57323.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 15-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ANDREA PAOLA BATAZ RAMIREZ,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 15-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,CARLOS MADRAZO LIMON,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,21208,,178024.79,,,,104620.4,303853.19
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 16-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,NORMA LILIA VENEGAS PEREZ,04/04/2021,02/06/2021,06/04/2021 03:44:48 a.m.,ACTIVO,,1648189,,10227.35,,10313.19,,,237.5,46545.7,67323.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 16-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,CRISTA AMANDA SPOHN GOTZEL,04/04/2021,02/06/2021,05/04/2021 11:33:35 p.m.,ACTIVO,,1648189,,13666.66,,99000.01,,,278400,,391066.67
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 16-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,EDNA VALERIA SOSA JUAREZ,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,,65540,,,,,65540
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 16-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,DOLORES LOPEZ MONROY,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,42001.85,,,,,,,42001.85
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 16-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MONICA TORRES SALVATTI,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 17-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARIA GUADALUPE ROMAN AVILA,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,78287.2,,3306,,,,,81593.2
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 17-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARCO ANTONIO HERNANDEZ RIVERA,04/04/2021,02/06/2021,06/04/2021 03:51:11 a.m.,ACTIVO,,1648189,,5227.34,,10313.19,,,237.5,46545.7,62323.73
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 17-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,IRMA DE LA LUZ BALDERRAMA CAMACHO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,5000,,11542,,,,,16542
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 17-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,RUBEN GUERRERO DE LEON,04/04/2021,02/06/2021,06/04/2021 12:55:22 a.m.,ACTIVO,,1648189,,,,73743.11,,,,26256.6,99999.71
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 17-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,JOSUE CIRINO VALDES HUEZO,04/04/2021,02/06/2021,06/04/2021 12:33:29 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 17-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MARICRUZ GARCIA RAMIREZ,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,13466.18,,2399.12,,12000,33961.17,226382.4,288208.87
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 17-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ESTEBAN DE JESUS MEZA MEDRANO,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 18-HUIXQUILUCAN DE DEGOLLADO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ANNEL FLORES GUTIERREZ,04/04/2021,02/06/2021,06/04/2021 04:35:59 a.m.,ACTIVO,,1648189,,10547.67,,,,,,,10547.67
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 18-HUIXQUILUCAN DE DEGOLLADO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ISIDORO FABIAN CRUZ,04/04/2021,02/06/2021,06/04/2021 03:51:11 a.m.,ACTIVO,,1648189,,5227.35,,10313.19,,,237.5,46545.7,62323.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 18-HUIXQUILUCAN DE DEGOLLADO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JOSE ANTONIO GARCIA GARCIA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,35406,,166498.71,,,50000,128063.8,379968.51
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 18-HUIXQUILUCAN DE DEGOLLADO,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,FROYLAN SANTANA GIL,04/04/2021,02/06/2021,06/04/2021 12:33:29 a.m.,ACTIVO,,1648189,,40503.9,,,,,,,40503.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 18-HUIXQUILUCAN DE DEGOLLADO,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LUCIA PAOLA SAGNELLI LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,13466.18,,2399.12,,,33961.17,226382.4,276208.87
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 18-HUIXQUILUCAN DE DEGOLLADO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,CLAUDIA PEREZ PALACIOS,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,12500,,,,14406.9,,,26906.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 19-TLALNEPANTLA DE BAZ,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ULISES MURGUIA SOTO,04/04/2021,02/06/2021,06/04/2021 04:17:47 a.m.,ACTIVO,,1648189,,36816.33,,,,,,,36816.33
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 19-TLALNEPANTLA DE BAZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,URIEL MIJAEL OROPEZA OLALDE,04/04/2021,02/06/2021,06/04/2021 04:02:25 a.m.,ACTIVO,,1648189,,5227.34,,16036.01,,,237.5,57697.36,79198.21
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 19-TLALNEPANTLA DE BAZ,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,NORA MARGARITA SANTILLAN MARTINEZ,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,13466.18,,2399.11,,11707.32,33961.17,226382.4,287916.18
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 19-TLALNEPANTLA DE BAZ,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,JOSE DOMINGO CERRILLO VELA,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 19-TLALNEPANTLA DE BAZ,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,KRISHNA KARINA ROMERO VELAZQUEZ,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,14000,,,,54900.48,,,68900.48
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 20-CD. NEZAHUALCOYOTL,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JUAN PABLO SANCHEZ RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 04:22:23 a.m.,ACTIVO,,1648189,,35933.33,,,,,,,35933.33
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 20-CD. NEZAHUALCOYOTL,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALVARO RAMIREZ NOGUERA,04/04/2021,02/06/2021,06/04/2021 03:48:52 a.m.,ACTIVO,,1648189,348,158392.35,,79577.79,,,458.13,61576.2,300352.47
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 20-CD. NEZAHUALCOYOTL,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JOSE CUAUHTEMOC GARCIA ORTEGA,04/04/2021,02/06/2021,06/04/2021 02:28:04 a.m.,ACTIVO,,1648189,,20666.18,,2399.12,,10053.33,33961.17,226382.4,293462.2
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 20-CD. NEZAHUALCOYOTL,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,FRIDA FERNANDA OSORIO BARRON,04/04/2021,02/06/2021,16/04/2021 08:18:50 p.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 21-AMECAMECA DE JUAREZ,DIPUTACION FEDERAL MR,C,MORENA,MORENA,GRACIELA SANCHEZ ORTIZ,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,30154.6,,,,,,3480,33634.6
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 21-AMECAMECA DE JUAREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JESUS ARRIETA AYALA,04/04/2021,02/06/2021,06/04/2021 03:06:51 a.m.,ACTIVO,,1648189,,227.35,,10313.19,,,237.5,46545.7,57323.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 21-AMECAMECA DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,KEVYA NAVI GALVAN CAMACHO,04/04/2021,02/06/2021,06/04/2021 12:33:29 a.m.,ACTIVO,,1648189,,38010.9,,,,,,,38010.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 21-AMECAMECA DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,GERARDO MARTINEZ VEGA,04/04/2021,02/06/2021,16/04/2021 08:27:07 p.m.,ACTIVO,,1648189,,13466.18,,2399.12,,,33961.17,226382.4,276208.87
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 21-AMECAMECA DE JUAREZ,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,LUZ ARACELI VELAZQUEZ MEJIA,04/04/2021,02/06/2021,14/04/2021 12:42:20 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 22-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,MORENA,MORENA,RUTH GABRIELA GOLDSCHMIED GUASCH,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,36502.94,,,,,,,36502.94
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 22-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ERIKA GOYCOOLEA MUÑOZ,04/04/2021,02/06/2021,06/04/2021 03:44:48 a.m.,ACTIVO,,1648189,,5227.35,,10313.19,,,237.5,46545.7,62323.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 22-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ANGELICA MARIA RIVADENEYRA VILLARREAL,04/04/2021,02/06/2021,06/04/2021 02:04:37 a.m.,ACTIVO,,1648189,,77270.85,,904.8,,,,5220,83395.65
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 22-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,MARIBEL MARTINEZ ALTAMIRANO,04/04/2021,02/06/2021,06/04/2021 12:33:29 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 22-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,HERSSAEL LOPEZ GARCIA,04/04/2021,02/06/2021,06/04/2021 02:28:04 a.m.,ACTIVO,,1648189,,13466.18,,2364.63,,16999.99,33961.17,226382.4,293174.37
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 22-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,JUAN CARLOS ZUANI GRIMALDO,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 23-LERMA DE VILLADA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARTHA AZUCENA CAMACHO REYNOSO,04/04/2021,02/06/2021,06/04/2021 03:13:44 a.m.,ACTIVO,,1648189,,19322.57,,,,,,,19322.57
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 23-LERMA DE VILLADA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MONTSERRAT PEÑA BECERRA,04/04/2021,02/06/2021,06/04/2021 03:48:52 a.m.,ACTIVO,,1648189,,227.35,,10313.19,,,237.5,46545.7,57323.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 23-LERMA DE VILLADA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,SANDRA CECILIA BARBERO SALAS,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,,57997.68,,,,,57997.68
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 23-LERMA DE VILLADA,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,DIANA PEREZ BARRAGAN,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,60425.78,,,,,,,60425.78
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 23-LERMA DE VILLADA,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CARITINA SAENZ VARGAS,04/04/2021,02/06/2021,06/04/2021 02:28:04 a.m.,ACTIVO,,1648189,,13466.18,,2399.12,,24000,33961.17,226382.4,300208.87
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 23-LERMA DE VILLADA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ROBERTA IBARRA ARMENDARIZ,04/04/2021,02/06/2021,16/04/2021 08:19:11 p.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 24-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ABRAHAM OCHOA AGUILAR,04/04/2021,02/06/2021,06/04/2021 03:48:52 a.m.,ACTIVO,,1648189,,11187.35,,10313.19,,,237.5,46545.7,68283.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 24-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,CLAUDIA OCHOA GONZALEZ,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 24-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,MARIA DE LOS ANGELES HUERTA DEL RIO,04/04/2021,02/06/2021,06/04/2021 05:42:26 a.m.,ACTIVO,,1648189,,24020.7,,1229,29999.48,,,3290.11,58539.29
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 24-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,CLAUDIA GABRIELA OLVERA HIGUERA,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,20000,,230747.2,,,,,250747.2
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,MORENA,MORENA,CARLOS LOPEZ GUADARRAMA,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,15465.24,,,,,,,15465.24
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CESAR AUGUSTO HERNANDEZ NAVA,04/04/2021,02/06/2021,06/04/2021 03:51:11 a.m.,ACTIVO,,1648189,,5227.35,,10313.19,,,237.5,46545.7,62323.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,GUADALUPE MERINO TRUJILLO,04/04/2021,02/06/2021,05/04/2021 11:33:35 p.m.,ACTIVO,,1648189,,30000,,146649,,,,55390,232039
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ADALBERTO GARCIA DORANTES,04/04/2021,02/06/2021,06/04/2021 01:31:15 a.m.,ACTIVO,,1648189,,15936.46,,,,,,,15936.46
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,TELESFORO GARCIA CARREON,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,55442.72,,,,,,,55442.72
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,YOLOTZIN MONSERRAT MANCERA MARTINEZ,04/04/2021,02/06/2021,05/04/2021 11:39:10 p.m.,ACTIVO,,1648189,,13466.18,,1709.4,,,33961.17,226382.4,275519.15
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ARNULFO LEON CRUZ,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 26-TOLUCA DE LERDO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,PATRICIA MIRELES SOSA,04/04/2021,02/06/2021,06/04/2021 03:48:52 a.m.,ACTIVO,,1648189,348,29050.35,,10833.19,,,237.5,54852.35,95321.39
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 26-TOLUCA DE LERDO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,GABRIELA COVARRUBIAS JIMENEZ,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,,,,14406.9,,,14406.9
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 26-TOLUCA DE LERDO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MELISSA ESTEFANIA VARGAS CAMACHO,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 27-METEPEC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANA KARIME ARGUILEZ HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 03:48:52 a.m.,ACTIVO,,1648189,,5227.35,,10313.19,,,237.5,46545.7,62323.74
