PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,DIFERENCIA POR PRORRATEO,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA EXHIBIDA EN SALAS DE CINE,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 9-LINARES,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MARIA DEL REFUGIO MARTINEZ MARTINEZ,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,196249.18,411.27,168142.9,2931.79,,6172.83,,684354.25,1058262.22
PREFO-CAM-20/21,FEDERAL,BAJA CALIFORNIA,Distrito 2-MEXICALI,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,JOSE LUIS AGUIRRE BLANCAS,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,365.4,221054.18,452.4,152839.67,2931.79,,6172.83,,651309.01,1035125.28
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 12-IXTAPALUCA,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,JUDITH ANDREA LOPEZ CASTRO,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,161635.18,424.12,98283.18,2931.79,,14172.83,,727090.59,1004537.69
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 2-AGUASCALIENTES,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,LUIS ERNESTO GUTIERREZ BERDEJA,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,356663.04,0,161210.45,2931.79,112407.7,46172.83,,760628.59,1440014.4
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 7-GARCIA,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ELVIRA DONAJI LOPEZ GUERRERO,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,203385.18,411.27,152151.9,2931.79,,6172.83,,702429.37,1067482.34
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 4-SALTILLO,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ALFREDO MARTINEZ GUAJARDO,04/04/2021,02/06/2021,28/04/2021 10:02:54 p.m.,ACTIVO,,1648189,,,136985.18,515.23,91301.67,2931.79,,6172.83,,716451.8,954358.5
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 5-MONTERREY,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ANTONIO ALTA GONZALEZ,04/04/2021,02/06/2021,16/04/2021 08:34:55 p.m.,ACTIVO,,1648189,,,141635.18,411.27,143156.1,2931.79,,6172.83,,702318.52,996625.69
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 22-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,BERTHA HERRERA ROJAS,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,176435.18,424.12,97603.18,2931.79,376184.21,6172.83,,637724.08,1297475.39
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 4-SAN NICOLAS DE LOS GARZA,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,GILBERTO DE LEON DEL RIO,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,132395.18,411.27,156831.34,2931.79,,6172.83,,664631.37,963373.78
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 5-TEOTIHUACAN DE ARISTA,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,JUAN MIGUEL NIEVES OSORIO,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,156894.97,424.12,91203.18,2931.79,,6172.83,,771971.34,1029598.23
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 37-CUAUTITLAN,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,NORMA CALZADA SANCHEZ,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,162635.18,424.12,201959.17,2931.79,376184.21,6172.83,,661797.55,1412104.85
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 21-AMECAMECA DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ROXANA AIDE MERINO GALINDO,04/04/2021,02/06/2021,16/04/2021 07:52:42 p.m.,ACTIVO,,1648189,,,169635.18,424.12,117825.18,2931.79,,6172.83,,699762.25,996751.35
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 16-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,EDNA VALERIA SOSA JUAREZ,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,182385.18,424.12,250610.18,2931.79,376184.21,29372.83,,699703.28,1541611.59
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 10-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,RICARDO MENDOZA MARTINEZ,04/04/2021,02/06/2021,06/04/2021 01:05:35 a.m.,ACTIVO,,1648189,,,200235.18,424.12,191203.18,2931.79,,6172.83,,773959.28,1174926.38
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 1-SAN LUIS DE LA PAZ,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ANA MARIA VALLE PEREZ,04/04/2021,02/06/2021,06/04/2021 01:05:34 a.m.,ACTIVO,,1648189,,,129885.18,2391.27,125727.09,2931.79,,6172.83,,699446.52,966554.68
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 3-CUAUTLA,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MARTHA AIDA VIQUE RENDON,04/04/2021,02/06/2021,06/04/2021 01:31:15 a.m.,ACTIVO,,1648189,,,181635.18,3763.22,225237.38,2931.79,,6172.83,,645253.58,1064993.98
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 2-REYNOSA,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,NORA ISABEL GARCIA BOCANEGRA,04/04/2021,02/06/2021,06/04/2021 01:31:15 a.m.,ACTIVO,,1648189,,,118125.18,3763.22,189809.96,2931.79,,6172.83,,661401.37,982204.35
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ADALBERTO GARCIA DORANTES,04/04/2021,02/06/2021,06/04/2021 01:31:15 a.m.,ACTIVO,,1648189,,,129190.2,424.12,108807.44,2931.79,,6172.83,,698631.77,946158.15
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MARTIN EDUARDO SIERRA ARRIAGA,04/04/2021,02/06/2021,06/04/2021 01:32:40 a.m.,ACTIVO,,1648189,,,110305.93,2391.27,91307.94,2931.79,,6172.83,,741336.92,954446.68
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,GRACIELA ORTA SERRANO,04/04/2021,02/06/2021,06/04/2021 01:32:40 a.m.,ACTIVO,,1648189,,,165069.39,2391.27,126432.12,2931.79,,6172.83,,662732.89,965730.29
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 2-JIUTEPEC,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ARNULFO MONTES CUEN,04/04/2021,02/06/2021,06/04/2021 01:32:40 a.m.,ACTIVO,,1648189,,,242823.18,3763.22,241722.11,2931.79,376184.21,14872.83,,646597.37,1528894.71
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,JOSEFINA NICASIO MEZA,04/04/2021,02/06/2021,06/04/2021 01:32:40 a.m.,ACTIVO,,1648189,,,156319.39,2391.27,126432.12,2931.79,,6172.83,,658063.9,952311.3
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 4-NICOLAS ROMERO,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,LIZETH MERCADO CARBAJAL,04/04/2021,02/06/2021,06/04/2021 01:32:40 a.m.,ACTIVO,,1648189,,,202577.74,424.12,108520.82,2931.79,,6172.83,,742541.48,1063168.78
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ANA LUISA RODRIGUEZ ARRIAGA,04/04/2021,02/06/2021,06/04/2021 01:32:40 a.m.,ACTIVO,,1648189,,,183344.18,2391.27,129249.62,2931.79,,6172.83,,710895.11,1034984.8
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,GLORIA RODRIGUEZ RUVALCABA,04/04/2021,02/06/2021,06/04/2021 01:35:14 a.m.,ACTIVO,,1648189,,523.16,277205.01,,158554,,94259.19,,,440680.57,971221.93
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ANGELICA MARTINEZ SALINAS,04/04/2021,02/06/2021,06/04/2021 01:35:14 a.m.,ACTIVO,,1648189,,621.76,312155.01,,159104.7,,192946.41,,,424618.96,1089446.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ADRIANA LORETO CHAGOYA ORTEGA,04/04/2021,02/06/2021,06/04/2021 01:35:14 a.m.,ACTIVO,,1648189,,503.44,323438.29,,158959.71,,231767.91,,,381022.04,1095691.39
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 5-ZAMORA DE HIDALGO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,PAULINA ALEJANDRA QUINTANA VELAZQUEZ,04/04/2021,02/06/2021,06/04/2021 01:36:54 a.m.,ACTIVO,,1648189,,365.4,255255.01,,183944.27,,189192.31,,,469126.45,1097883.44
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 4-GUASAVE,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,RUBI ALEJANDRA DIAZ SANCHEZ,04/04/2021,02/06/2021,06/04/2021 01:38:15 a.m.,ACTIVO,,1648189,,404.84,221355.01,,132802.72,,93084.35,,,538136.84,985783.76
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 8-SALAMANCA,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,FRANCISCO MARTIN FLORES SANCHEZ,04/04/2021,02/06/2021,06/04/2021 01:45:17 a.m.,ACTIVO,,1648189,,562.6,308414.51,,218882.74,,94259.19,,,384072.57,1006191.61
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,JOSE LUIS VALVERDE GUTIERREZ,04/04/2021,02/06/2021,06/04/2021 01:45:17 a.m.,ACTIVO,,1648189,,2670.3,394817.56,,133397.72,,146511.17,,,413125.04,1090521.79
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 4-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ANA YOLANDA LOPEZ DOMINGUEZ,04/04/2021,02/06/2021,06/04/2021 01:45:17 a.m.,ACTIVO,,1648189,,385.12,219855.01,,140366.39,,93084.35,,,573985.42,1027676.29
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 6-MAZATLAN,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ILIANA ZENITH GARCIA DUEÑAS,04/04/2021,02/06/2021,06/04/2021 01:45:17 a.m.,ACTIVO,,1648189,,1760.88,259055.01,,153919.88,,93084.35,,,572153.94,1079974.06
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 15-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ABRAHAM LOPEZ RAMIREZ,04/04/2021,02/06/2021,06/04/2021 01:45:17 a.m.,ACTIVO,,1648189,,1686.64,298099.12,,182452.56,,127154.93,,,421540.57,1030933.82
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,LETICIA CARRERA ZAVALA,04/04/2021,02/06/2021,06/04/2021 01:45:17 a.m.,ACTIVO,,1648189,,385.12,215205.01,,151608.97,,222312.67,,,379439.92,968951.69
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 5-YAUTEPEC,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ESTHER BARRERA BALON,04/04/2021,02/06/2021,06/04/2021 01:45:17 a.m.,ACTIVO,,1648189,,503.44,303315.01,,150846.73,,122147.22,,,420780.29,997592.69
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 5-EL PUEBLITO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,YOHUANY NAVARRO ALVAREZ,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,464,288855.01,,153898.1,,164356.84,,,539814.15,1147388.1
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 9-SAN FELIPE DEL PROGRESO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,GABRIELA MIRANDA GONZALEZ,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,641.48,397145.21,,114702.52,,146511.17,,,427201.04,1086201.42
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 1-CUERNAVACA,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,DIANA TRUJILLO VARGAS,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,503.44,289661.52,,186082.87,,246654.38,,,526167.71,1249069.92
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 3-ACTOPAN,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,LUZ MARIA DE LA PAZ HERNANDEZ GARCIA,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,444.28,229249.01,,161399.1,,246426.72,,,569500.46,1207019.57
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,EDNA VIRGINIA GOMEZ MARTINEZ,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,542.88,274805.01,,159591.22,,127154.93,,,444072.57,1006166.61
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,XOCHITL PATRICIA ORTEGA ANGULO,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,404.84,292882.81,,159420.45,,186154.93,,,384072.57,1022935.6
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 4-VILLAHERMOSA,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ANDRES CACERES ALVAREZ,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,1741.16,387855.01,,158617.66,,93084.35,,,424597.1,1065895.28
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 13-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,SANDRA SANCHEZ MORENO,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,3018.32,346252.63,,140677.82,,146511.17,,,397731.84,1034191.78
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,MIKJAIL ALEJANDRO JUAREZ LEON,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,602.04,331859.01,,205895.71,,94259.19,,,395672.57,1028288.52
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 1-SAN LUIS DE LA PAZ,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,VICTOR MANUEL ALVAREZ DUCOING,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,503.44,271246.01,,168753.74,,127154.93,,,384970.31,952628.43
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 31-CD. NEZAHUALCOYOTL,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,LUISA FERNANDA NAVA ROMERO,04/04/2021,02/06/2021,06/04/2021 01:59:26 a.m.,ACTIVO,,1648189,,523.16,313656.53,,141740.61,,146511.17,,,505303.78,1107735.25
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 4-PICHUCALCO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,CESAR CARBALLO SANGEADO,04/04/2021,02/06/2021,06/04/2021 01:59:26 a.m.,ACTIVO,,1648189,,444.28,273855.01,,158987.61,,132854.31,,,440807.16,1006948.37
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 20-COSOLEACAQUE,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,XOCHITL EDITH VAZQUEZ ZETINA,04/04/2021,02/06/2021,16/04/2021 07:59:05 p.m.,ACTIVO,,1648189,,424.56,215955.01,,281666.08,,93084.35,,,401920.18,993050.18
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 19-TLALNEPANTLA DE BAZ,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,MONICA EULALIA CRUZ JIMENEZ,04/04/2021,02/06/2021,06/04/2021 02:01:52 a.m.,ACTIVO,,1648189,,542.88,357360.01,,163422.52,,146511.17,,,376237.04,1044073.62
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 8-TULTITLAN DE MARIANO ESCOBEDO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ANNY XARENI VIEYRA CASTRO,04/04/2021,02/06/2021,06/04/2021 02:01:52 a.m.,ACTIVO,,1648189,,779.52,349905.33,,202202.52,,146511.17,,,398737.04,1098135.58
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 11-COATZACOALCOS,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ANSELMO SECUNDINO DIEGO,04/04/2021,02/06/2021,17/05/2021 09:25:08 p.m.,ACTIVO,,1648189,,424.56,215955.01,,288261.72,,93084.35,,,382037.04,979762.68
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 37-CUAUTITLAN,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,VERONICA IMELDA JIMENEZ VERA,04/04/2021,02/06/2021,06/04/2021 02:01:52 a.m.,ACTIVO,,1648189,,464,318244.89,,114702.52,,146511.17,,,423362.04,1003284.62
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 29-CD. NEZAHUALCOYOTL,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,JOSE DAVID PIÑA MARQUEZ,04/04/2021,02/06/2021,06/04/2021 02:01:52 a.m.,ACTIVO,,1648189,,523.16,363187.54,,141740.61,,146511.17,,,505303.78,1157266.26
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 1-SAN LUIS RIO COLORADO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,BLANCA ESTELA URIAS VINGOCHEA,04/04/2021,02/06/2021,06/04/2021 02:01:52 a.m.,ACTIVO,,1648189,,424.56,267105.01,,192694.21,,288970.24,,,411924.63,1161118.65
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 20-CD. NEZAHUALCOYOTL,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,GARY GUADARRAMA ADAME,04/04/2021,02/06/2021,06/04/2021 02:01:52 a.m.,ACTIVO,,1648189,,503.44,334616.4,,141740.61,,146511.17,,,505303.78,1128675.4
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 23-LERMA DE VILLADA,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,MOCTEZUMA PICHARDO CORTES,04/04/2021,02/06/2021,06/04/2021 02:01:52 a.m.,ACTIVO,,1648189,,424.56,376277.51,,170152.52,,146511.17,,,445387.04,1138752.8
PREFO-CAM-20/21,FEDERAL,ZACATECAS,Distrito 4-GUADALUPE,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,SAMUEL HERRERA CHAVEZ,04/04/2021,02/06/2021,06/04/2021 02:01:52 a.m.,ACTIVO,,1648189,,444.28,262355.01,,208762.31,,133976.44,,,537632.59,1143170.63
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 2-HEROICA CARDENAS,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,RAQUEL LOPEZ MADRIGAL,04/04/2021,02/06/2021,06/04/2021 02:04:37 a.m.,ACTIVO,,1648189,,641.48,278113.34,,176809.52,,93084.35,,,514882.4,1063531.09
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 5-PARAISO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ALFREDO CUETO TOLEDO,04/04/2021,02/06/2021,06/04/2021 02:04:37 a.m.,ACTIVO,,1648189,,523.16,275605.01,,243843.48,,93084.35,,,453478.3,1066534.3
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 6-VILLAHERMOSA,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,DANIEL DOMINGO MORALES BRITO,04/04/2021,02/06/2021,06/04/2021 02:04:37 a.m.,ACTIVO,,1648189,,602.04,313376.37,,181274.98,,93084.35,,,469836.91,1058174.65
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 22-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ANGELICA MARIA RIVADENEYRA VILLARREAL,04/04/2021,02/06/2021,06/04/2021 02:04:37 a.m.,ACTIVO,,1648189,,424.56,401400.43,,260714.99,,197145.17,,,459850.92,1319536.07
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 1-MACUSPANA,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,MAGDALIA OCHOA OCHOA,04/04/2021,02/06/2021,06/04/2021 02:04:37 a.m.,ACTIVO,,1648189,,1741.16,367855.01,,137033.63,,93084.35,,,431197.1,1030911.25
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 6-CD. OBREGON,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,MARIA LUISA VEGA CUAMEA,04/04/2021,02/06/2021,06/04/2021 02:04:37 a.m.,ACTIVO,,1648189,,523.16,270355.01,,150577.98,,345040.11,,,422087.53,1188583.79
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 7-CUAUTITLAN IZCALLI,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,LORENA LOPEZ RAMOS,04/04/2021,02/06/2021,06/04/2021 02:04:37 a.m.,ACTIVO,,1648189,,1500,395570.01,,173702.52,,146511.17,,,376774.04,1094057.74
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 9-COATEPEC,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,MARCELA DOMINGUEZ GARCIA,04/04/2021,02/06/2021,01/06/2021 12:46:12 a.m.,ACTIVO,,1648189,,424.56,215955.01,,249515.67,,113913.54,,,396754.18,976562.96
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 10-MIAHUATLAN DE PORFIRIO DIAZ,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,RICARDO CASTILLO LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:04:37 a.m.,ACTIVO,,1648189,,424.56,258496.86,,192003.38,,130913.34,,,596688.72,1178526.86
PREFO-CAM-20/21,FEDERAL,TLAXCALA,Distrito 3-ZACATELCO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,CARLOS ERASTO ESCOBAR IZQUIERDO,04/04/2021,02/06/2021,16/04/2021 08:28:13 p.m.,ACTIVO,,1648189,,1583.4,238330.01,,182556.04,,226849.97,,,424339.92,1073659.34
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 19-IZTAPALAPA,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ANDREA NATALIA IDALIAS OTERO,04/04/2021,02/06/2021,06/04/2021 02:06:53 a.m.,ACTIVO,,1648189,,621.76,291855.01,,161700.98,,141782.76,,,469113.97,1065074.48
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 1-SANTA CATARINA,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,PEDRO NORIEGA HELLIG,04/04/2021,02/06/2021,06/04/2021 02:06:53 a.m.,ACTIVO,,1648189,,464,301870.35,,194925.64,,93084.35,,,511776.56,1102120.9
PREFO-CAM-20/21,FEDERAL,BAJA CALIFORNIA,Distrito 2-MEXICALI,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,HORTENCIA MEZA CASTRO,04/04/2021,02/06/2021,06/04/2021 02:06:53 a.m.,ACTIVO,,1648189,,523.16,662846.01,,145536.52,,93084.35,4482,,410535.69,1317007.73
