PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 11-GUADALAJARA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MA EDITH MUJICA CHAVEZ,04/04/2021,02/06/2021,06/04/2021 03:11:14 a.m.,ACTIVO,,1648189,,53876.95,144.96,96049.93,8038.8,0,16904.16,93613.97,268628.77
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 23-LERMA DE VILLADA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARTHA AZUCENA CAMACHO REYNOSO,04/04/2021,02/06/2021,06/04/2021 03:13:44 a.m.,ACTIVO,,1648189,,21062.57,,,,,,,21062.57
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 3-OCOSINGO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ALFREDO VAZQUEZ VAZQUEZ,04/04/2021,02/06/2021,06/04/2021 03:14:06 a.m.,ACTIVO,,1648189,,32000,,,,,,,32000
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 4-MERIDA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,GEOVANI CECILIA CAMPOS VAZQUEZ,04/04/2021,02/06/2021,06/04/2021 03:14:06 a.m.,ACTIVO,,1648189,,19300,,,,,,,19300
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 6-CD. OBREGON,DIPUTACION FEDERAL MR,C,MORENA,MORENA,GABRIELA MARTINEZ ESPINOZA,04/04/2021,02/06/2021,06/04/2021 03:14:06 a.m.,ACTIVO,,1648189,,28089.8,,,,,,,28089.8
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 3-HEROICA ZITACUARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LUCIO BARRUETA DURAN,04/04/2021,02/06/2021,06/04/2021 03:15:07 a.m.,ACTIVO,,1648189,,5227.34,144.96,12981.17,,,16904.16,58606.04,93863.67
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 21-XOCHIMILCO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,FERNANDO MARTINEZ OROZCO,04/04/2021,02/06/2021,06/04/2021 03:15:07 a.m.,ACTIVO,,1648189,348,31862.55,144.96,71220.44,,,16904.16,80215.29,200695.4
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 17-JOCOTEPEC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUAN MARTIN ESPINOZA CARDENAS,04/04/2021,02/06/2021,06/04/2021 03:15:07 a.m.,ACTIVO,,1648189,,17709.35,144.96,69983.57,,0,16904.16,208697.96,313440
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 12-BENITO JUAREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,RODOLFO MARTINEZ GONZALEZ,04/04/2021,02/06/2021,06/04/2021 03:15:07 a.m.,ACTIVO,,1648189,,41670.4,144.96,31817.77,,,16904.16,58697.97,149235.26
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 10-ZAPOPAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HORACIO FERNANDEZ CASTILLO,04/04/2021,02/06/2021,06/04/2021 03:15:07 a.m.,ACTIVO,,1648189,348,58257.2,144.96,162492.03,,180032,113904.16,192083.37,707261.72
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 23-COYOACAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SOFIA CASTRO GUERRERO,04/04/2021,02/06/2021,06/04/2021 03:15:07 a.m.,ACTIVO,,1648189,348,565.67,144.96,59718.54,,,327555.16,58697.97,447030.3
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 5-ZAMORA DE HIDALGO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,EDITH GRACIELA RIOS RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 03:15:07 a.m.,ACTIVO,,1648189,,227.35,144.96,12981.17,,,16904.16,58606.04,88863.68
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 12-APATZINGAN DE LA CONSTITUCION,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CAROLINA BUSTAMANTE PEREZ,04/04/2021,02/06/2021,06/04/2021 03:15:07 a.m.,ACTIVO,,1648189,,5227.34,144.96,12981.17,,,16904.16,58606.04,93863.67
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 8-GUADALAJARA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE MAURO GARZA MARIN,04/04/2021,02/06/2021,06/04/2021 03:15:07 a.m.,ACTIVO,,1648189,,22679.33,144.96,96071.97,,0,16904.16,63047.97,198848.39
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 5-SAN CRISTOBAL DE LAS CASAS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,FLOR DE MARIA GONZALEZ PEREZ,04/04/2021,02/06/2021,06/04/2021 03:15:07 a.m.,ACTIVO,,1648189,,25029.92,144.96,12981.17,,,16904.16,70414.14,125474.35
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 4-ACAPULCO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VICTOR MANUEL JORRIN LOZANO,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,302.4,19152.23,144.96,69702.85,,123354.4,16904.16,63389.01,292950.01
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 6-TUXTLA GUTIERREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ADRIANA MANUELA ROBLES FELIX,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,,71000.58,144.96,24154.08,,,16904.16,70506.07,182709.85
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 5-EL PUEBLITO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA EUGENIA PAULINA MORALES OCHOA,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,348,29227.35,144.96,22484.51,,,36904.16,70414.14,159523.12
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 14-TLALPAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CLAUDIA ALEJANDRA GARCIA GUILLEN,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,348,5569.23,144.96,56803.07,,,16904.16,58697.97,138467.39
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 10-MIGUEL HIDALGO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SALOMON CHERTORIVSKI WOLDENBERG,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,348,31950.36,29144.96,107040.74,,,637392.16,65955.58,871831.8
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 11-VENUSTIANO CARRANZA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SUSANA DINA CAMPOS GONZALEZ,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,348,30632.85,144.96,74777.99,,650,16904.16,61481.97,184939.93
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 6-PAPANTLA DE OLARTE,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SAGRARIO MANUELA HERNANDEZ HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,,227.35,144.96,19246.92,,,16904.16,61420.97,97944.36
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 12-CUAUHTEMOC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ELSA PATRIA JIMENEZ FLORES,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,348,12960.68,144.96,78341.16,,,16904.16,60785.97,169484.93
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 2-AGUASCALIENTES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,PAOLA NADINE CORTES CALZADA,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,,17797.35,144.96,12981.17,,,16904.16,70506.07,118333.71
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 13-HUEHUETAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALEJANDRO DIAZ CUETO,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,348,5227.35,144.96,12981.17,,,16904.16,70414.14,106019.78
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 15-ORIZABA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA EUGENIA TIRADO MACIEL,04/04/2021,02/06/2021,06/04/2021 03:18:53 a.m.,ACTIVO,,1648189,,5227.35,144.96,12981.17,,,16904.16,61420.97,96678.61
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 1-PANUCO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,AIDA CANUTO ANTONIO,04/04/2021,02/06/2021,06/04/2021 03:18:53 a.m.,ACTIVO,,1648189,,227.35,144.96,12981.17,,,16904.16,61555.96,91813.6
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 14-MINATITLAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JORGE EDUARDO MUÑOZ RODRIGUEZ,04/04/2021,02/06/2021,16/04/2021 08:09:02 p.m.,ACTIVO,,1648189,348,26100.84,144.96,23955.01,,,16904.16,61003.19,128456.16
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 8-CUAUHTEMOC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUANA JIMENEZ SANCHEZ,04/04/2021,02/06/2021,06/04/2021 03:18:53 a.m.,ACTIVO,,1648189,348,8060.68,144.96,73886.24,,650,16904.16,70804.82,170798.86
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 5-TLALPAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LIED CASTELIA MIGUEL JAIMES,04/04/2021,02/06/2021,16/04/2021 07:21:32 p.m.,ACTIVO,,1648189,348,5569.23,144.96,56803.07,,,16904.16,58697.97,138467.39
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 4-PICHUCALCO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,TERESITA DE JESUS ROQUE LOPEZ,04/04/2021,02/06/2021,06/04/2021 03:18:53 a.m.,ACTIVO,,1648189,348,18115.34,144.96,12981.17,,2111.2,16904.16,71729.21,122334.04
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ERNESTO ARRACHE GARCIA GUTIERREZ,04/04/2021,02/06/2021,06/04/2021 03:18:53 a.m.,ACTIVO,,1648189,348,5227.35,144.96,12981.17,,,16904.16,58697.97,94303.61
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 1-GUSTAVO A. MADERO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BARDO VEJAR COLIN,04/04/2021,02/06/2021,06/04/2021 03:18:53 a.m.,ACTIVO,,1648189,348,28227.35,144.96,59718.54,,,16904.16,58697.97,164040.98
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 2-GUSTAVO A. MADERO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,REBECA ZOE FLORES MORENO,04/04/2021,02/06/2021,06/04/2021 03:18:53 a.m.,ACTIVO,,1648189,348,25577.35,144.96,62804.84,,,16904.16,58697.97,164477.28
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 7-GUSTAVO A. MADERO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIO ALBERTO MARTINEZ RIOS,04/04/2021,02/06/2021,06/04/2021 03:18:53 a.m.,ACTIVO,,1648189,696,13227.35,144.96,59718.54,,,16904.16,58606.04,149297.05
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 31-CD. NEZAHUALCOYOTL,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE MARTIN ROSALES VELAZQUEZ,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,348,133182.35,144.96,50705.44,,21668.8,16904.16,63801.97,286755.68
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 9-HIDALGO DEL PARRAL,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VALENTE ROMEINO GUTIERREZ LUNA,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,348,50343.24,144.96,36181.17,,,16904.16,70506.07,174427.6
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 4-NICOLAS ROMERO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSSUE FIDEL MEJIA CHAVEZ,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,348,20227.34,144.96,13352.37,,,16904.16,50538.04,101514.87
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 3-JUAREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROCIO GRISEL SAENZ RAMIREZ,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,348,99664.43,144.96,12981.17,,,16904.16,70506.07,200548.79
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 4-JUAREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CARLOS EDUARDO CHAVEZ TARRIO,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,348,5227.35,144.96,12981.17,,,16904.16,70506.07,106111.71
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 20-COSOLEACAQUE,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,PABLO MEZA RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,,5227.34,144.96,12981.17,,,16904.16,61329.04,96586.67
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 5-POZA RICA DE HIDALGO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,NORA ANGELICA ZERTUCHE HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,,21728.75,144.96,12981.17,,,16904.16,61647.89,113406.93
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 11-COATZACOALCOS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CHRISTOPHER ALAN SANTOS CASTILLO,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,,5227.34,144.96,12981.17,,8700,16904.16,61340.51,105298.14
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MIRIAM GARCIA FLORES,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,348,56700.95,144.96,12981.17,,,16904.16,58697.97,145777.21
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CARLOS IVAN PONCE MONTAÑO,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,,25227.35,144.96,12981.17,,,16904.16,58697.97,113955.61
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 5-DELICIAS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GRACIELA MARIA ACOSTA MOY,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,348,5227.34,144.96,12981.17,,,16904.16,70506.07,106111.7
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 15-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ENRIQUE MORENO MARTINEZ,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,348,15227.35,144.96,13352.37,,,16904.16,50538.04,96514.88
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 16-CORDOBA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ARMANDO AIZA DEBERNARDI,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,,227.35,144.96,12981.17,,,16904.16,61420.97,91678.61
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 1-JESUS MARIA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,NORMA ISABEL ZAMORA RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,,5227.35,144.96,12981.17,,,16904.16,70506.07,105763.71
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 20-IZTAPALAPA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ARACELI CARMEN SANCHEZ GUERRERO,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,348,33054.32,144.96,68224.66,,,16904.16,64497.97,183174.07
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 8-SALAMANCA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ELDA CASTILLO VARELA,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,348,15731.15,144.96,12981.17,,,16904.16,58697.97,104807.41
PREFO-CAM-20/21,FEDERAL,CAMPECHE,Distrito 1-SAN FRANCISCO DE CAMPECHE,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CLAUDIA DE MONTSERRAT VALLADARES GUZMAN,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,348,38507.17,144.96,12981.17,,,52530.12,70506.07,175017.49
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 6-CHIHUAHUA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LIZA LILIANA MORALES ALVIDREZ,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,348,30227.35,144.96,12981.17,,,16904.16,70506.07,131111.71
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 2-JUAREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SIGIFREDO GALAZ VARELA,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,,5227.35,144.96,12981.17,,,16904.16,70506.07,105763.71
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 4-VICTORIA DE DURANGO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARTIN VIVANCO LIRA,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,348,52004.79,40744.96,35067.46,,207408,166904.16,77384.87,579862.24
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 5-SAN CRISTOBAL DE LAS CASAS,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,YEIMI YAZMIN AGUILAR CIFUENTES,04/04/2021,02/06/2021,06/04/2021 03:24:44 a.m.,ACTIVO,,1648189,,18987.34,,,,,,64853.28,83840.62
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 3-HEROICA CIUDAD DE HUAJUAPAN DE LEON,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,EDITH YOLANDA MARTINEZ LOPEZ,04/04/2021,02/06/2021,06/04/2021 03:24:44 a.m.,ACTIVO,,1648189,,61541.14,,77754.81,,108413.14,,179911.78,427620.87
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 11-PATZCUARO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MARIA MACARENA CHAVEZ FLORES,04/04/2021,02/06/2021,06/04/2021 03:24:44 a.m.,ACTIVO,,1648189,,10000,,,,107822,,4291.99,122113.99
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 13-ATLIXCO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,HERSILIA ONFALIA ADAMINA CORDOVA MORAN,04/04/2021,02/06/2021,06/04/2021 03:24:44 a.m.,ACTIVO,,1648189,,142700,,42572,,,,40696.14,225968.14
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 39-LOS REYES ACAQUILPAN,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ALAN CASTELLANOS RAMIREZ,04/04/2021,02/06/2021,06/04/2021 03:24:44 a.m.,ACTIVO,,1648189,,64127.01,,69739.2,,928,,66853.28,201647.49
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 41-OJO DE AGUA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,SUE ELLEN BERNAL BOLNIK,04/04/2021,02/06/2021,06/04/2021 03:24:44 a.m.,ACTIVO,,1648189,,36203.93,,53940,,,,105453.28,195597.21
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 6-PAPANTLA DE OLARTE,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MARIANO ROMERO GONZALEZ,04/04/2021,02/06/2021,06/04/2021 03:24:44 a.m.,ACTIVO,,1648189,,39774.36,,31322.32,,,,,71096.68
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 14-ACATLAN DE OSORIO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,FRANCISCO ALBERTO JIMENEZ MERINO,04/04/2021,02/06/2021,06/04/2021 03:24:44 a.m.,ACTIVO,,1648189,,29145.7,,100000,,,,64853.28,193998.98
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 20-COSOLEACAQUE,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,JESSICA MARGARITA ZETINA COLI,04/04/2021,02/06/2021,06/04/2021 03:24:44 a.m.,ACTIVO,,1648189,,26652.82,,,,,,4291.99,30944.81
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 3-HEROICA ZITACUARO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,OCTAVIO OCAMPO CORDOVA,04/04/2021,02/06/2021,06/04/2021 03:24:44 a.m.,ACTIVO,,1648189,,,,,,,,4291.99,4291.99
PREFO-CAM-20/21,FEDERAL,CAMPECHE,Distrito 2-CIUDAD DEL CARMEN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANA CARMEN ONGAY REYES,04/04/2021,02/06/2021,06/04/2021 03:28:33 a.m.,ACTIVO,,1648189,348,16727.34,144.96,67499.25,,,52530.12,70506.07,207755.74
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 4-IZTAPALAPA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GUADALUPE TORRES QUEVEDO,04/04/2021,02/06/2021,06/04/2021 03:28:33 a.m.,ACTIVO,,1648189,348,27227.35,144.96,59718.54,,,16904.16,58697.97,163040.98
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 13-HUATUSCO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JORGE ALBERTO MARTINEZ ORTEGA,04/04/2021,02/06/2021,06/04/2021 03:28:33 a.m.,ACTIVO,,1648189,,227.35,144.96,12981.17,,,16904.16,61555.96,91813.6
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 2-TANTOYUCA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CARILU RIVERA SOLIS,04/04/2021,02/06/2021,06/04/2021 03:28:33 a.m.,ACTIVO,,1648189,348,10227.35,144.96,12981.17,,,16904.16,61555.96,102161.6
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 10-XALAPA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DULCE MARIA MENDEZ DE LA LUZ DAUZON,04/04/2021,02/06/2021,06/04/2021 03:28:33 a.m.,ACTIVO,,1648189,,9179.35,144.96,24961.17,,,16904.16,62317.95,113507.59
