PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA EXHIBIDA EN SALAS DE CINE,PROPAGANDA UTILITARIA,TOTAL GASTOS
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 33-MOYAHUA DE ESTRADA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,GUILLERMINA LARA GAMEZ,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,129610.76,,339.9,,,,,,,,339.9
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 30-MOMAX,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,YURIANA ESTEFANIA MEZA ROBLES,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,69086.51,,339.9,,,,,,,1343.28,1683.18
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 35-NORIA DE ANGELES,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,FATIMA SAUCEDO REYES,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,333457.16,,3649.86,,4378.5,,,,,4779.68,12808.04
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 25-LUIS MOYA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JOSE GUADALUPE SILVA MEDINA,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,274668.89,,2772,,18400.45,,,,,3249.56,24422.01
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 7-CONCEPCION DEL ORO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,EDUARDO VAZQUEZ ZARATE,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,273903.88,,27440,,1566,,,,,1343.28,30349.28
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 46-TEPETONGO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,FILIBERTO VENEGAS NAVA,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,184868.2,,13692.94,,13533,,,,,1389.68,28615.62
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 57-TRANCOSO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,PAOLA DE JESUS RODRIGUEZ RUVALCABA,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,395099.51,,339.89,,,,,,,,339.89
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 5-CALERA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ERICA FLORES MORAN,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,867435.85,,29234.3,,10964.37,,,,,1436.08,41634.75
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 37-PANUCO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CONRADO LOPEZ NIETO,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,367735.6,,6358.48,,25801.7,,,,,5391.68,37551.86
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 9-CHALCHIHUITES,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ANA KAREN CABRAL ROMAN,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,241449.7,,3045.42,,8249.4,,,,,5321.18,16616
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 40-SAIN ALTO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JUAN MANUEL VACIO ZAMORA,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,488872.38,,20289.2,,1566,,,,,1389.68,23244.88
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 50-VETAGRANDE,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MA DE LOS ANGELES VALDEZ ACOSTA,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,231210.3,,11077.2,,7275.6,,,,,6956.68,25309.48
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 1-APOZOL,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,DANIELA IVETT SOLIS CALZADA,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,156768.71,,339.89,,,,,,,,339.89
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 26-MAZAPIL,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JUAN ESQUIVEL ZAPATA,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,418432.39,,6560,,22955.26,,,,,9012.68,38527.94
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 24-LORETO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,KAREN MONTSERRAT CAMARILLO SIFUENTES,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,992780.2,,2602.97,,1566,,,,,1389.68,5558.65
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 3-ATOLINGA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,FRANCISO JAVIER BUGARIN OROZCO,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,68998.24,,5088.41,,5966,,,,,6192.08,17246.49
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 18-HUANUSCO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,GRISELDA FRIAS GAMBOA,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,115546.3,,339.89,,,,,,,,339.89
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 41-EL SALVADOR,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MIGUEL CORONADO GAMEZ,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,57228.82,,77.38,,1566,,,,,1389.68,3033.06
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 4-BENITO JUAREZ,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,FORTINO CORTES RAMIREZ,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,102393.97,,4315.05,,7899.89,,,,,3489.79,15704.73
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 29-MIGUEL AUZA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MARIA GRISELDA FLORES DELGADO,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,502936.84,,339.9,,,,,,,,339.9
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 10-FRESNILLO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,DULCE MARIA ALVARADO CAMPA,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,4885016.45,,339.89,,,,,,,,339.89
PRELO-CAM-20/21,LOCAL,ZACATECAS,Municipio 23-JUCHIPILA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LETICIA ESPARZA REGALADO,04/04/2021,02/06/2021,07/04/2021 01:53:40 a.m.,ACTIVO,,320363.68,,339.9,,,,,,,,339.9
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 36-SANTIAGO MARAVATIO,PRESIDENTE MUNICIPAL,CI,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JOSE GUADALUPE PANIAGUA CARDOSO,05/04/2021,02/06/2021,07/04/2021 12:04:21 p.m.,ACTIVO,,221595.55,487.2,12852,,21162,,,,,22630,57131.2
PRELO-CAM-20/21,LOCAL,JALISCO,Circunscripcion Electoral- I,DIPUTADO LOCAL RP,C,FUTURO,FUTURO,ARQUIMIDES ANDRES FLORES LOPEZ,04/04/2021,02/06/2021,07/04/2021 02:32:23 p.m.,ACTIVO,,0,,2911.51,,91092.96,,,,,,94004.47
PRELO-CAM-20/21,LOCAL,JALISCO,Circunscripcion Electoral- I,DIPUTADO LOCAL RP,C,FUTURO,FUTURO,SUSANA OCHOA CHAVIRA,04/04/2021,02/06/2021,07/04/2021 02:32:23 p.m.,ACTIVO,,0,,18989,,325814,,,,,,344803
PRELO-CAM-20/21,LOCAL,JALISCO,Circunscripcion Electoral- I,DIPUTADO LOCAL RP,C,FUTURO,FUTURO,NORBERTO RAUL HUERTA RIVAS,04/04/2021,02/06/2021,07/04/2021 02:32:23 p.m.,ACTIVO,,0,,8461.81,,445,,,,,,8906.81
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 44-VILLAGRAN,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,MA CONCEPCION MONTIEL RODRIGUEZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,805355.87,,39560.16,52.03,117278.27,,,13.44,,100713.64,257617.54
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 8-MANUEL DOBLADO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,BLANCA HAYDEE PRECIADO PEREZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,351838.18,,15569.55,22.71,1696.49,,,5.86,,2722.41,20017.02
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 16-HUANIMARO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,M TERESA CHACON GONZALEZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,306699.02,,48453.81,19.8,26478.69,,,5.11,,46388.45,121345.86
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 46-YURIRIA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,GERMAN MARTINEZ LOPEZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,760968.58,,21654.92,49.16,102317.25,,,415.25,,73388.56,197825.14
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 24-PUEBLO NUEVO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,MARIA GABRIELA VILLALPANDO CELIO,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,269143.41,,25748.2,17.37,10609.74,,,4.48,,34435.34,70815.13
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 27-SALAMANCA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ISAAC NOE PIÑA VALDIVIA,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,2352411.92,,31051.14,152.02,377549.9,,76846.52,39.28,,119741.87,605380.73
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 31-SAN FRANCISCO DEL RINCON,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ALEJANDRO ANTONIO MARUN GONZALEZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,979684.94,,14384.17,63.3,32248.01,10366.32,58543.33,16.35,,118972.83,234594.31
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 20-LEON,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ALEJANDRA GUTIERREZ CAMPOS,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,9745364.31,,76435.63,36629.82,460346.48,,670601.6,81748.57,,816166.71,2141928.81
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 39-TARIMORO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,MARIA DEL REFUGIO ARREOLA CABALLERO,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,394737.63,,29510.4,25.48,74611.67,,,6.58,,29721.45,133875.58
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 36-SANTIAGO MARAVATIO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,MARIA DE LA LUZ BARRIOS SOTO,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,221595.55,,3957.54,14.3,1068.47,,,3.69,,8941.43,13985.43
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 26-ROMITA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,PEDRO KIYOSHI TANAMACHI REYES,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,660438.89,,143438.9,42.67,18390.41,,,11.02,,65125.31,227008.31
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 43-VICTORIA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,JUAN DIEGO RAMIREZ RINCON,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,279958.36,,6274.9,18.07,62925.57,,,4.67,,23279.43,92502.64
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 45-XICHU,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,MARIA FLORINA ZARATE ROMERO,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,232739.37,,17437.84,15.03,5604.19,,,3.88,,26334.85,49395.79
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 21-MOROLEON,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,GRECIA SHARINE PANTOJA ALVAREZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,662787.59,,26470.72,42.81,124720.22,,,11.06,,47082.07,198326.88
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 42-VALLE DE SANTIAGO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ALEJANDRO ALANIS CHAVEZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,1222767.31,,33452,79.01,68855,,,20.41,,67303.28,169709.7
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 41-URIANGATO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,AGUSTIN OROZCO LEON,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,960068.24,,30220,62.02,64229.1,,,16.03,,42634.77,137161.92
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 40-TIERRA BLANCA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,YAZMIN LOPEZ MONTES,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,274222.44,,28981.14,17.71,8560.64,,,4.57,,14765.83,52329.89
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 23-PENJAMO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,OMAR GREGORIO MENDOZA FLORES,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,1324572.46,,20063.29,85.59,185490.77,,,34822.11,,119327.26,359789.02
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 37-SILAO DE LA VICTORIA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ALEJANDRO PEÑA GALLO,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,1446942.3,,50603.34,93.5,180037.1,,32190.07,24.16,,99467.77,362415.94
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 22-OCAMPO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,HILDA MARITZA ALBA GARCIA,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,294949.82,,24047.74,19.04,34980.23,,,4.92,,14427.42,73479.35
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 32-SAN JOSE ITURBIDE,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,CINDY ABRIL ARVIZU HERNANDEZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,730394.59,,26500,47.18,46461.82,,,12.19,,33993.61,107014.8
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 28-SALVATIERRA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,GERMAN CERVANTES VEGA,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,851527.27,,148799.39,55.02,70702.29,,59047.48,14.21,,82835.72,361454.11
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 34-SANTA CATARINA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,SONIA GARCIA TOSCANO,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,214192.32,,18049.87,13.82,1032.78,,,3.56,,23059.34,42159.37
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 30-SAN FELIPE,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,JUAN RAMON HERNANDEZ ARAIZA,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,891458.14,,15123.33,57.59,95337.99,,,14.88,,119787.66,230321.45
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 29-SAN DIEGO DE LA UNION,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,DIEGO ALBERTO LEYVA MERINO,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,342607.86,,18131.94,22.13,43015.1,,,5.71,,28650.99,89825.87
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 38-TARANDACUAO,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ALEJANDRA ALCANTAR RUIZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,256475.48,,41378.92,16.57,51838.16,,,4.27,,14889.51,108127.43
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 11-CORTAZAR,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ARIEL ENRIQUE CORONA RODRIGUEZ,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,809086.17,,12612.74,52.27,73043.62,,,13.5,,48159.58,133881.71
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 25-PURISIMA DEL RINCON,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ROBERTO GARCIA URBANO,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,787538.9,,26043.56,50.88,36001.07,,23478.4,13.15,,28423.78,114010.84
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 35-SANTA CRUZ DE JUVENTINO ROSAS,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,FERNANDO GASCA ALMANZA,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,740800.86,,17787.47,47.86,209104.23,9136,,12.37,,75448.12,311536.05
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 3-SAN MIGUEL DE ALLENDE,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,LUIS ALBERTO VILLARREAL GARCIA,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,1363822.09,,85571.48,88.11,292522.21,,,22.77,,74811.14,453015.71
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 33-SAN LUIS DE LA PAZ,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,ADRIANA PATRICIA OLVERA SALINAS,05/04/2021,02/06/2021,07/04/2021 03:07:29 p.m.,ACTIVO,,925656.9,,27465.5,59.8,49531.65,,,15.45,,45352.02,122424.42
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 9-GUADALAJARA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,OSCAR ARTURO HERRERA ESTRADA,04/04/2021,02/06/2021,07/04/2021 08:16:05 p.m.,ACTIVO,,1645088.94,,25000,230.97,8992.32,751.68,96715.05,1900.79,,,133590.81
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 20-TONALA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,HUGO ARTURO AGUILAR CHAVEZ,04/04/2021,02/06/2021,07/04/2021 08:16:05 p.m.,ACTIVO,,1645088.94,,1041.86,230.97,,,96715.05,1900.79,,,99888.67
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 12-SANTA CRUZ DE LAS FLORES,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MARIA DEL CARMEN VAZQUEZ AMADOR,04/04/2021,02/06/2021,07/04/2021 08:16:05 p.m.,ACTIVO,,1645088.94,,,,116757.19,,12500,31775.41,,410631.87,571664.47
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 19-CIUDAD GUZMAN,DIPUTADO LOCAL MR,C,FUTURO,FUTURO,DANIELA ALEJANDRINA LOPEZ LOPEZ,04/04/2021,02/06/2021,07/04/2021 08:16:05 p.m.,ACTIVO,,1645088.94,,,,11194.7,,,,,1695.6,12890.3
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 20-TONALA,DIPUTADO LOCAL MR,C,HAGAMOS,HAGAMOS,JOEL ALVAREZ LOMELI,04/04/2021,02/06/2021,07/04/2021 08:16:05 p.m.,ACTIVO,,1645088.94,,,,21012.2,,,,,6193.47,27205.67
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 2-LAGOS DE MORENO,DIPUTADO LOCAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JULIA ERENDIDA ROMO PADILLA,04/04/2021,02/06/2021,07/04/2021 08:16:05 p.m.,ACTIVO,,1645088.94,,19294,,3954,,,,,55951.91,79199.91
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 20-TONALA,DIPUTADO LOCAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,VICENTE FERNANDEZ ABARCA,04/04/2021,02/06/2021,07/04/2021 08:16:05 p.m.,ACTIVO,,1645088.94,,,,4950,,,,,44251.91,49201.91
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 15-LA BARCA,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MARIA ESTHER RAMIREZ FLORES,04/04/2021,02/06/2021,07/04/2021 08:16:05 p.m.,ACTIVO,,1645088.94,,7240.6,,,,,31775.41,,410627.71,449643.72
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 16-TLAQUEPAQUE,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARCO ANTONIO FUENTES ONTIVEROS,04/04/2021,02/06/2021,07/04/2021 08:16:05 p.m.,ACTIVO,,1645088.94,,10422.63,32.4,3740.71,,,8316.66,,93228.12,115740.52
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 31-SAN BUENAVENTURA,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARCOS LOSOYA ESTRADA,04/04/2021,02/06/2021,07/04/2021 06:37:16 p.m.,ACTIVO,,157691.47,,,,3845.38,,,,,1277.46,5122.84
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 2-LAGOS DE MORENO,DIPUTADO LOCAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,SERGIO OSWALDO GOMEZ ALONZO,04/04/2021,02/06/2021,07/04/2021 06:57:42 p.m.,ACTIVO,,1645088.94,,3742.58,,11575.32,,,,,3131.03,18448.93
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 10-ZAPOPAN,DIPUTADO LOCAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ALONDRA GETSEMANY FAUSTO DE LEON,04/04/2021,02/06/2021,07/04/2021 06:57:42 p.m.,ACTIVO,,1645088.94,,1742.58,,12178.52,,,,,3131.03,17052.13
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 11-GUADALAJARA,DIPUTADO LOCAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,MAIREL BUENO ROCHA,04/04/2021,02/06/2021,07/04/2021 06:57:42 p.m.,ACTIVO,,1645088.94,,16814.21,,23728.52,,,,,4281.03,44823.76
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 13-TLAQUEPAQUE,DIPUTADO LOCAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ANGELICA GUADALUPE TORRES GUTIERREZ,04/04/2021,02/06/2021,07/04/2021 06:57:42 p.m.,ACTIVO,,1645088.94,,25479.68,,9131.52,,,,,3131.03,37742.23
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 1-TEQUILA,DIPUTADO LOCAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,FABIOLA PULIDO FRANCO,04/04/2021,02/06/2021,07/04/2021 06:57:42 p.m.,ACTIVO,,1645088.94,,2642.58,,11575.32,,,,,3131.03,17348.93
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 8-GUADALAJARA,DIPUTADO LOCAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,DANIELA MONSERRAT HERNANDEZ RAMIREZ,04/04/2021,02/06/2021,07/04/2021 06:57:42 p.m.,ACTIVO,,1645088.94,,1742.58,,11575.32,,,,,3131.03,16448.93
PRELO-CAM-20/21,LOCAL,JALISCO,Distrito 17-JOCOTEPEC,DIPUTADO LOCAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ALBERTO ARREOLA CASTAÑEDA,04/04/2021,02/06/2021,07/04/2021 06:57:42 p.m.,ACTIVO,,1645088.94,,1742.58,,23639.32,,,,,3131.03,28512.93
